contest_name,choice,votes
Garfield County Commissioner - District 3,Leslie Robinson,14401
Gilpin County Ballot Issue 1A,No,2363
Gilpin County Ballot Issue 1A,Yes,1756
Gilpin County Ballot Issue 1B,Yes,2149
Gilpin County Ballot Issue 1B,No,1980
Gilpin County Commissioner - District 1,Web Sill,2101
Gilpin County Commissioner - District 1,Ronald E. Engels,1996
Gilpin County Commissioner - District 3,Sandy Hollingsworth,1840
Gilpin County Commissioner - District 3,Doug Lupo,1755
Gilpin County Commissioner - District 3,Shannon Arrington,522
Gilpin County Library District Ballot Issue 6A,Yes/For,2667
Gilpin County Library District Ballot Issue 6A,No/Against,1454
Gilpin County RE-1 School District Ballot Issue 4A,No/Against,1093
Gilpin County RE-1 School District Ballot Issue 4A,Yes/For,1060
Glenwood Springs Rural Fire Protection District Ballot Issue 6A,Yes/For,1486
Glenwood Springs Rural Fire Protection District Ballot Issue 6A,No/Against,561
Grand County Ballot Issue 1A,No/Against,4534
Grand County Ballot Issue 1A,Yes/For,4499
Grand County Commissioner - District 1,Richard D. Cimino,4821
Grand County Commissioner - District 1,Travis Wildeboer,2344
Grand County Commissioner - District 1,James Newberry,2046
Grand County Commissioner - District 2,Merrit Linke,5363
Grand County Commissioner - District 2,Shanna Ganne,4023
Grand County Treasurer,Frank DeLay,5387
Grand County Treasurer,Teri Tanton,4026
Grand Junction Rural Fire Protection District Ballot Issue 6A,Yes/For,7455
Grand Junction Rural Fire Protection District Ballot Issue 6A,No/Against,7080
Grand Junction Rural Fire Protection District Redlands Subdistrict Ballot Issue 6B,Yes/For,3517
Grand Junction Rural Fire Protection District Redlands Subdistrict Ballot Issue 6B,No/Against,2615
Greater Brighton Fire Protection District Ballot Issue 7B,Yes/For,13466
Greater Brighton Fire Protection District Ballot Issue 7B,No/Against,13144
Hinsdale County Commissioner District 1,Gregory Levine,481
Hinsdale County Commissioner District 1,Henry E. Woods,129
Hinsdale County Commissioner District 3,Robert R. Hurd,503
Hinsdale County Commissioner District 3,Norman Ragle,98
Hinsdale County Sheriff,Christopher Kambish,460
Hinsdale County Sheriff,Gabe McNeese,110
Holyoke School District RE-1J Ballot Issue 5A,Yes/For,813
Holyoke School District RE-1J Ballot Issue 5A,No/Against,773
Hudson Fire Protection District Ballot Issue 6A,No/Against,2296
Hudson Fire Protection District Ballot Issue 6A,Yes/For,2175
Huerfano County Commissioner - District 1,John Galusha,2210
Huerfano County Commissioner - District 1,Amos Mace,2130
Huerfano County Commissioner - District 2,Arica Andreatta,2632
Huerfano County Commissioner - District 2,Sandy White,1715
Huerfano School District RE-1 Ballot Issue 4A,Yes/For,1651
Huerfano School District RE-1 Ballot Issue 4A,No/Against,1575
Jackson County Commissioner - District 2,Daniel E Manville,656
Jackson County Commissioner - District 3,Jeff Benson,701
Jackson - Justice of the Colorado Supreme Court - Samour,Yes,418
Jackson - Justice of the Colorado Supreme Court - Samour,No,267
Jefferson County Commissioner - District 1,Tracy Kraft-Tharp,185306
Jefferson County Commissioner - District 1,Libby Szabo,155443
Jefferson County Commissioner - District 1,Hans V. Romer,16350
Jefferson County Commissioner - District 2,Andy Kerr,196235
Jefferson County Commissioner - District 2,Joni Inman,157048
Jefferson County Court Judge - Burback,Yes,213881
Jefferson County Court Judge - Burback,No,83874
Jefferson County Court Judge - Carpenter,Yes,219448
Jefferson County Court Judge - Carpenter,No,78664
Jefferson County Court Judge - Moore,Yes,227582
Jefferson County Court Judge - Moore,No,70661
Jefferson County Court Judge - Sargent,Yes,220236
Jefferson County Court Judge - Sargent,No,77462
Jefferson County Surveyor,Robert Hennessy,251892
Julesburg School District RE-1 Ballot Issue 3A,Yes/For,567
Julesburg School District RE-1 Ballot Issue 3A,No/Against,361
Justice of the Colorado Supreme Court - Hart,Yes,2012286
Justice of the Colorado Supreme Court - Hart,No,686511
Justice of the Colorado Supreme Court - Samour,Yes,1958827
Justice of the Colorado Supreme Court - Samour,No,708472
Kiowa County Commissioner - District 1,Richard E. Scott,593
Kiowa County Commissioner - District 3,Donald E. Oswald,603
Kiowa Mayor,Rickard D. Kolm,333
Kiowa - Proposition 117 (STATUTORY),Yes/For,513
Kiowa - Proposition 117 (STATUTORY),No/Against,322
Kiowa Trustee,Carey D. Kalisch,189
Kiowa Trustee,Jonathon Shafer,187
Kiowa Trustee,Theresa (Terry) Howard,170
Kiowa Trustee,Tim Chambers,166
Kiowa Trustee,Jason McMillan,155
Kit Carson County Commissioner - District 1,Stan Hitchcock,3354
Kit Carson County Commissioner - District 3,David L. Hornung,2982
Kit Carson County Commissioner - District 3,Carlin Stratton,779
Kremmling Fire Protection District Ballot Issue 6A,Yes/For,1114
Kremmling Fire Protection District Ballot Issue 6A,No/Against,484
La Junta Ward 1,Paul James Velasquez,441
La Junta Ward 1,Heather Pidcock-Reed,228
La Junta Ward 1,Duane Stjernholm,144
Lake County Commissioner - District 2,Sarah Mudge,2396
Lake County Commissioner - District 2,Ezekiah Lujan,1425
Lake County Commissioner - District 3,Jeff Fiedler,2064
Lake County Commissioner - District 3,Hanna Waugh,1668
Lake County Court Judge - Shamis,Yes,2574
Lake County Court Judge - Shamis,No,806
Lake Dillon Fire Protection District Ballot Issue 6B,Yes/For,308
Lake Dillon Fire Protection District Ballot Issue 6B,No/Against,54
La Plata County Commissioner - District 2,Marsha Porter-Norton,16747
La Plata County Commissioner - District 2,Jack Turner,16581
La Plata County Commissioner - District 3,Matthew Salka,18058
La Plata County Commissioner - District 3,Charly Minkler,14723
Larimer County Commissioner - District 2,Kristin Stephens,113407
Larimer County Commissioner - District 2,Bob McCluskey,99791
Larimer County Commissioner - District 3,Jody Shadduck-McNally,111028
Larimer County Commissioner - District 3,Ben Aste,99918
Larimer County Court Judge - Berenato,Yes,138043
Larimer County Court Judge - Berenato,No,41259
Larimer County Court Judge - Ecton,Yes,133272
Larimer County Court Judge - Ecton,No,44040
Larimer County Court Judge - Lehman,Yes,139205
Larimer County Court Judge - Lehman,No,38458
Larimer County Crystal View Public Improvement District No. 69 Ballot Issue 6I,Yes/For,42
Larimer County Crystal View Public Improvement District No. 69 Ballot Issue 6I,No/Against,27
Larimer County Glenn Ridge Estates Public Improvement District No. 72 Ballot Issue 6D,Yes/For,18
Larimer County Glenn Ridge Estates Public Improvement District No. 72 Ballot Issue 6D,No/Against,18
Larimer County Meadows at Rolling Hills Public Improvement District No. 73 Ballot Issue 6H,Yes/For,24
Larimer County Meadows at Rolling Hills Public Improvement District No. 73 Ballot Issue 6H,No/Against,0
Larimer County Rockview Wildflower Ridge Public Improvement District No. 71 Ballot Issue 6F,Yes/For,68
Larimer County Rockview Wildflower Ridge Public Improvement District No. 71 Ballot Issue 6F,No/Against,30
Larimer County Trappers Point Public Improvement District No. 70 Ballot Issue 6E,Yes/For,51
Larimer County Trappers Point Public Improvement District No. 70 Ballot Issue 6E,No/Against,22
Larimer County Vine Drive Public Improvement District No. 29 Ballot Issue 6G,No/Against,37
Larimer County Vine Drive Public Improvement District No. 29 Ballot Issue 6G,Yes/For,34
Las Animas County Commissioner - District 1,Felix M. Lopez,5474
Las Animas County Commissioner - District 2,Luis A. Lopez II,5240
Las Animas County Referred Measure 1A,Yes/For,4681
Las Animas County Referred Measure 1A,No/Against,2654
Lincoln County Commissioner - District 2,Steve Burgess,2065
Lincoln County Commissioner - District 3,Doug Stone,2181
Lincoln - Justice of the Colorado Supreme Court - Hart,Yes,1302
Lincoln - Justice of the Colorado Supreme Court - Hart,No,874
Logan County Commissioner - District 1,Byron H. Pelton,8525
Logan County Commissioner - District 2,Joseph A. McBride,8650
Logan County Court Judge - Brammer,Yes,6803
Logan County Court Judge - Brammer,No,2526
Lookout Mountain Water District Ballot Issue 6B,Yes/For,585
Lookout Mountain Water District Ballot Issue 6B,No/Against,304
Los Pinos Fire Protection District Ballot Issue 7A,Yes/For,1981
Los Pinos Fire Protection District Ballot Issue 7A,No/Against,1132
Loveland Rural Fire Protection District Ballot Issue 6A,Yes/For,11930
Loveland Rural Fire Protection District Ballot Issue 6A,No/Against,1989
Loveland Rural Fire Protection District Ballot Issue 6B,Yes/For,9673
Loveland Rural Fire Protection District Ballot Issue 6B,No/Against,4177
Marks Butte Groundwater Management District Ballot Issue 6A,Yes/For,75
Marks Butte Groundwater Management District Ballot Issue 6A,No/Against,72
Mesa County Commissioner - District 1,Cody Davis,57781
Mesa County Commissioner - District 1,Kathryn Bedell,30239
Mesa County Commissioner - District 3,Janet Rowland,55886
Mesa County Commissioner - District 3,David William Edwards,26126
Mesa County Commissioner - District 3,L. Marc Montoni,3368
Mesa County Commissioner - District 3,Bob Prescott,1831
Mesa County Court Judge - Grattan,Yes,55881
Mesa County Court Judge - Grattan,No,19767
Mesa County Court Judge - Henderson,Yes,56254
Mesa County Court Judge - Henderson,No,19463
Miami Yoder School District JT 60 Ballot Question 5A,No/Against,962
Miami Yoder School District JT 60 Ballot Question 5A,Yes/For,334
Mineral County Commissioner - District 2,Jesse Albright,391
Mineral County Commissioner - District 2,John Lawley,365
Mineral County Commissioner - District 3,Ramona Weber,474
Mineral County Commissioner - District 3,Denis Frank Powell,241
Mineral County Court Judge - Acheson,Yes,572
Mineral County Court Judge - Acheson,No,125
Moffat County Ballot Question 1A,Yes/For,3700
Moffat County Ballot Question 1A,No/Against,3016
Moffat County Commissioner - District 1,Tony Bohrer,5671
Moffat County Commissioner - District 2,Melody Villard,5653
Monte Vista Fire Protection District Ballot Issue 6A,Yes/For,2304
Monte Vista Fire Protection District Ballot Issue 6A,No/Against,1168
Montezuma County Commissioner - District 2,Kent Lindsay,11366
Montezuma County Commissioner - District 3,Joel Ira Stevenson,8587
Montezuma County Commissioner - District 3,Rebecca Samulski,6366
Montrose County Commissioner - District 1,Keith Caddy,18984
Montrose County Commissioner - District 3,Roger D. Rash,18442
Montrose County Court Judge - Beckenhauer,Yes,14191
Montrose County Court Judge - Beckenhauer,No,5789
Montrose County Surveyor,Nicholas Barrett,71
Morgan County Commissioner - District 1,Mark A. Arndt,9460
Morgan County Commissioner - District 1,Shawn Greenwell,3494
Morgan County Commissioner - District 3,Gordon Westhoff,11261
Northeast Teller County Fire Protection District Ballot Issue 7A,Yes/For,5501
Northeast Teller County Fire Protection District Ballot Issue 7A,No/Against,2674
Otero County Commissioner - District 1,Robert W. Oquist,6668
Otero County Commissioner - District 1,Christopher E. Moreno,2828
Otero County Commissioner - District 3,James K. Baldwin,7574
Ouray County Commissioner - District 1,Lynn M Padgett,2064
Ouray County Commissioner - District 1,John E. Peters,1849
Ouray County Commissioner - District 3,Jake Niece,2110
Ouray County Commissioner - District 3,Ned Bosworth,1756
Ouray County Court Judge - Martin,Yes,2837
Ouray County Court Judge - Martin,No,482
Ouray County Regional Service Authority Ballot Issue 6A,Yes/For,2015
Ouray County Regional Service Authority Ballot Issue 6A,No/Against,1793
Park County Ballot Question 1A,No/Against,6051
Park County Ballot Question 1A,Yes/For,5543
Park County Commissioner - District 1,Amy Mitchell,8978
Park County Commissioner - District 2,Richard Elsner,7106
Park County Commissioner - District 2,Richie Frangiosa,3794
Phillips County Commissioner - District 2,Garold E. Roberts,2056
Phillips County Commissioner - District 3,Tom Lee Timm,2039
Phillips County Court Judge - Killin,Yes,2002
Phillips County Court Judge - Killin,No,312
Pitkin County Commissioner - District 3,Greg Poschman,8988
Pitkin County Commissioner - District 4,Steve Child,7516
Pitkin County Commissioner - District 4,Chris Council,2983
Pitkin County Commissioner - District 5,Francie Jacober,7663
Pitkin County Commissioner - District 5,Jeffrey Evans,2932
Poudre Canyon Fire Protection District Ballot Issue 6C,Yes/For,262
Poudre Canyon Fire Protection District Ballot Issue 6C,No/Against,134
Prairie School District RE-11J Ballot Question 5E,Yes/For,139
Prairie School District RE-11J Ballot Question 5E,No/Against,112
Presidential Electors,Joseph R. Biden / Kamala D. Harris,1796603
Presidential Electors,Donald J. Trump / Michael R. Pence,1360401
Presidential Electors,"Jo Jorgensen / Jeremy ""Spike"" Cohen",47346
Presidential Electors,Howie Hawkins / Angela Nicole Walker,8942
Presidential Electors,Kanye West / Michelle Tidball,8058
Presidential Electors,Don Blankenship / William Mohr,5045
Presidential Electors,Jo Jorgensen / Jeremy ''Spike'' Cohen,4870
Presidential Electors,Bill Hammons / Eric Bodenstab,2721
Presidential Electors,Brian Carroll / Amar Patel,2507
Presidential Electors,Mark Charles / Adrian Wallace,1997
Presidential Electors,Gloria La Riva / Sunil Freeman,1033
Presidential Electors,Kyle Kenley Kopitke / Nathan Re Vo Sorenson,761
Presidential Electors,Joe McHugh / Elizabeth Storm,612
Presidential Electors,"Roque ""Rocky"" De La Fuente / Darcy G. Richardson",576
Presidential Electors,Phil Collins / Billy Joe Parker,568
Presidential Electors,Brock Pierce / Karla Ballard,567
Presidential Electors,Princess Khadijah Maryam Jacob-Fambro / Khadijah Maryam Jacob Sr.,493
Presidential Electors,Dario Hunter / Dawn Neptune Adams,376
Presidential Electors,Blake Huber / Frank Atwood,355
Presidential Electors,Alyson Kennedy / Malcolm Jarrett,351
Presidential Electors,Joseph Kishore / Norissa Santa Cruz,195
Presidential Electors,"Jordan ""Cancer"" Scott / Jennifer Tepool",159
Presidential Electors,Roque ''Rocky'' De La Fuente / Darcy G. Richardson,60
Presidential Electors,Tom Hoefling / Andy Prior,21
Presidential Electors,Jordan ''Cancer'' Scott / Jennifer Tepool,16
Presidential Electors,Todd Cella / Timothy Bryan Cella,3
Presidential Electors,Kasey Wells / Rachel Wells,0
Proposition 113 (STATUTORY),Yes/For,1637566
Proposition 113 (STATUTORY),No/Against,1493845
Proposition 114 (STATUTORY),Yes/For,1585039
Proposition 114 (STATUTORY),No/Against,1526716
Proposition 115 (STATUTORY),No/Against,1851199
Proposition 115 (STATUTORY),Yes/For,1289219
Proposition 116 (STATUTORY),Yes/For,1815693
Proposition 116 (STATUTORY),No/Against,1321261
Proposition 117 (STATUTORY),Yes/For,1567572
Proposition 117 (STATUTORY),No/Against,1414163
Proposition 118 (STATUTORY),Yes/For,1797646
Proposition 118 (STATUTORY),No/Against,1315619
Proposition EE (STATUTORY),Yes/For,2124880
Proposition EE (STATUTORY),No/Against,1020131
Prowers - Amendment C (CONSTITUTIONAL),No/Against,2848
Prowers - Amendment C (CONSTITUTIONAL),Yes/For,2405
Prowers County Commissioner - District 1,Thomas Grasmick,4373
Prowers County Commissioner - District 3,Wendy Buxton-Andrade,4120
Pueblo County Commissioner - District 1,Eppie Griego,61012
Pueblo County Commissioner - District 1,Adolph Vigil,3782
Pueblo County Commissioner - District 2,Garrison Ortiz,64727
Pueblo County Court Judge - Silva,Yes,56490
Pueblo County Court Judge - Silva,No,21318
Pueblo County School District 70 Ballot Issue 4A,Yes/For,18158
Pueblo County School District 70 Ballot Issue 4A,No/Against,14011
Pueblo West Metropolitan District Ballot Issue 6A,Yes/For,11125
Pueblo West Metropolitan District Ballot Issue 6A,No/Against,8273
RE3 South Routt School District Ballot Issue 5A,Yes/For,1707
RE3 South Routt School District Ballot Issue 5A,No/Against,343
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AB,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AB,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AC,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AC,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AD,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AD,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AE,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AE,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AF,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AF,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AG,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AG,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AH,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AH,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AI,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AI,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AJ,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AJ,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AK,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AK,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AL,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AL,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AM,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AM,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AN,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AN,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AO,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AO,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AP,Yes,4
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AP,No,0
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AQ,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Issue 6AQ,No,0
Redlands 360 Metropolitan District No. 1 Ballot Question 6AA,Yes,5
Redlands 360 Metropolitan District No. 1 Ballot Question 6AA,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BB,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BB,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BC,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BC,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BD,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BD,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BE,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BE,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BF,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BF,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BG,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BG,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BH,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BH,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BI,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BI,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BJ,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BJ,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BK,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BK,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BL,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BL,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BM,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BM,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BN,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BN,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BO,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BO,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BP,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BP,No,0
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BQ,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Issue 6BQ,No,0
Redlands 360 Metropolitan District No. 9 Ballot Question 6BA,Yes,5
Redlands 360 Metropolitan District No. 9 Ballot Question 6BA,No,0
Regent of the University of Colorado - Congressional District 2,Callie Rennison,297430
Regent of the University of Colorado - Congressional District 2,Dick R. Murphy,181397
Regent of the University of Colorado - Congressional District 2,Christian Vernaza,20290
Regent of the University of Colorado - Congressional District 6,Ilana Spiegel,225953
Regent of the University of Colorado - Congressional District 6,Richard Murray,188184
Regent of the University of Colorado - Congressional District 6,Christopher E. Otwell,9317
Regent of the University of Colorado - Congressional District 7,Nolbert Chavez,297964
Regional Transportation District Director - District A,Kate Williams,47654
Regional Transportation District Director - District A,Tim Nelson,30057
Regional Transportation District Director - District A,Kyle Bradell,13719
Regional Transportation District Director - District D,Bobby Dishell,66694
Regional Transportation District Director - District E,Paul Rosenthal,63446
Regional Transportation District Director - District F,Bob Broom,72555
Regional Transportation District Director - District G,Julien Bouquet,51619
Regional Transportation District Director - District G,Ken Mihalik,44059
Regional Transportation District Director - District H,Doug Tisdale,37082
Regional Transportation District Director - District H,Regan Byrd,28694
Regional Transportation District Director - District H,Roger Edwards,23019
Regional Transportation District Director - District M,Marjorie Sloan,74617
Representative to the 117th United States Congress - District 1,Diana DeGette,331624
Representative to the 117th United States Congress - District 1,Shane Bolling,105954
Representative to the 117th United States Congress - District 1,Kyle Furey,8749
Representative to the 117th United States Congress - District 1,Paul Noel Fiorino,2524
Representative to the 117th United States Congress - District 1,Jan Kok,1441
Representative to the 117th United States Congress - District 2,Joe Neguse,316916
Representative to the 117th United States Congress - District 2,Charlie Winn,182539
Representative to the 117th United States Congress - District 2,Thom Atkinson,13656
Representative to the 117th United States Congress - District 2,Gary Swing,2533
Representative to the 117th United States Congress - District 3,Lauren Boebert,216618
Representative to the 117th United States Congress - District 3,Diane E. Mitsch Bush,186934
Representative to the 117th United States Congress - District 3,John Ryan Keil,10025
Representative to the 117th United States Congress - District 3,Critter Milton,4168
Representative to the 117th United States Congress - District 4,Ken Buck,285594
Representative to the 117th United States Congress - District 4,Ike McCorkle,173940
Representative to the 117th United States Congress - District 4,Bruce Griffith,11026
Representative to the 117th United States Congress - District 4,Laura Ireland,4529
Representative to the 117th United States Congress - District 5,Doug Lamborn,248829
Representative to the 117th United States Congress - District 5,Jillian Freeland,161399
Representative to the 117th United States Congress - District 5,Ed Duffett,14754
Representative to the 117th United States Congress - District 5,Marcus Allen Murphy,3701
Representative to the 117th United States Congress - District 5,Rebecca Keltie,3302
Representative to the 117th United States Congress - District 6,Jason Crow,250366
Representative to the 117th United States Congress - District 6,Steve House,175227
Representative to the 117th United States Congress - District 6,Norm Olsen,9085
Representative to the 117th United States Congress - District 6,Jaimie Lynn Kulikowski,3884
Representative to the 117th United States Congress - District 7,Ed Perlmutter,250524
Representative to the 117th United States Congress - District 7,"Charles ""Casper"" Stockham",159301
Representative to the 117th United States Congress - District 7,Ken Biles,11510
Representative to the 117th United States Congress - District 7,David Olszta,2355
Representative to the 117th United States Congress - District 7,Steve Zorn,33
Rico Fire Protection District Ballot Issue 6A,Yes/For,189
Rico Fire Protection District Ballot Issue 6A,No/Against,39
Rico Fire Protection District Ballot Question 6B,Yes/For,144
Rico Fire Protection District Ballot Question 6B,No/Against,87
Rio Blanco County Ballot Issue 1A,Yes/For,1873
Rio Blanco County Ballot Issue 1A,No/Against,1573
Rio Blanco County Ballot Issue 1B,Yes/For,1832
Rio Blanco County Ballot Issue 1B,No/Against,1640
Rio Blanco County Ballot Issue 1C,Yes/For,2410
Rio Blanco County Ballot Issue 1C,No/Against,1071
Rio Blanco County Ballot Issue 1D,No/Against,1969
Rio Blanco County Ballot Issue 1D,Yes/For,1501
Rio Blanco County Ballot Issue 1E,No/Against,1828
Rio Blanco County Ballot Issue 1E,Yes/For,1663
Rio Blanco County Ballot Issue 1F,Yes/For,1777
Rio Blanco County Ballot Issue 1F,No/Against,1681
Rio Blanco County Commissioner - District 2,Jeff C. Rector,2770
Rio Blanco County Commissioner - District 3,Ty K. Gates,3039
Rio Grande County Commissioner - District 1,Scott Deacon,4752
Rio Grande County Commissioner - District 3,Gene W. Glover,4620
Rocky Ford School District R-2 Ballot Question 4A,No/Against,1572
Rocky Ford School District R-2 Ballot Question 4A,Yes/For,1025
Routt County Commissioner - District 1,Tim Corrigan,11672
Routt County Commissioner - District 2,Tim Redmond,8616
Routt County Commissioner - District 2,Douglas B. Monger,6631
Saguache County Commissioner - District 1,Thomas D. McCracken,1954
Saguache County Commissioner - District 1,Richard Pascoe,1345
Saguache County Commissioner - District 2,Lynne Thompson,2257
San Miguel County Commissioner - District 1,Hilary Cooper,3630
San Miguel County Commissioner - District 3,Kris Holstrom,3864
San Miguel County Commissioner - District 3,"Chris ""Kieffer"" Parrino",366
San Miguel County Referred Question 1A,Yes/For,3291
San Miguel County Referred Question 1A,No/Against,1520
Sedgwick County Commissioner - District 2,William Howard McCormick,993
Sedgwick County Commissioner - District 3,Donald P. Schneider,939
Sedgwick County Court Judge - Dolezal,Yes,770
Sedgwick County Court Judge - Dolezal,No,525
South Adams County Fire Protection District No. 4 Ballot Issue 6A,Yes/For,19417
South Adams County Fire Protection District No. 4 Ballot Issue 6A,No/Against,7436
Springfield School District RE-4 Ballot Issue 4A,Yes/For,861
Springfield School District RE-4 Ballot Issue 4A,No/Against,320
Starwood Metropolitan District Ballot Issue 6A,Yes/For,45
Starwood Metropolitan District Ballot Issue 6A,No/Against,31
State Board of Education Member - Congressional District 1,Lisa Escarcega,326821
State Board of Education Member - Congressional District 1,Sydnnia Wulff,104203
State Board of Education Member - Congressional District 1,Alan Hayman,12707
State Board of Education Member - Congressional District 1,Zachary Laddison,2405
State Board of Education Member - Congressional District 3,Joyce Rankin,224341
State Board of Education Member - Congressional District 3,Mayling Simpson,180390
State Board of Education Member - Congressional District 7,Karla Esser,258068
State Board of Education Member - Congressional District 7,Nancy Pallozzi,156890
State Representative - District 1,Susan Lontine,22584
State Representative - District 1,Samantha Koch,11448
State Representative - District 10,Edie Hooton,39269
State Representative - District 10,Kenneth J. Stickney,6733
State Representative - District 11,Karen McCormick,32803
State Representative - District 11,Mark Milliman,16171
State Representative - District 12,Tracey Bernett,39674
State Representative - District 12,Eric J. Davila,14227
State Representative - District 13,Judy Amabile,34652
State Representative - District 13,Kevin Sipple,14417
State Representative - District 13,"James E. ""Jed"" Gilman",1712
State Representative - District 14,Shane Sandridge,33986
State Representative - District 14,John Foley,19669
State Representative - District 14,David A. Thompson,2187
State Representative - District 15,Dave Williams,28923
State Representative - District 15,John Pyne IV,17513
State Representative - District 15,Mike McRedmond,2456
State Representative - District 16,Andres G. Pico,23811
State Representative - District 16,Stephanie Vigil,18041
State Representative - District 16,John Carl Hjersman,1809
State Representative - District 17,"Thomas ""Tony"" Exum Sr.",15769
State Representative - District 17,Rob Blancken,10386
State Representative - District 17,Susan Quilleash,1619
State Representative - District 18,Marc Snyder,26296
State Representative - District 18,George M. Rapko,16322
State Representative - District 18,Nathan Foutch,1903
State Representative - District 19,Tim Geitner,48497
State Representative - District 19,Joe Thompson,16183
State Representative - District 2,Alec Garnett,45369
State Representative - District 2,Victoria Partridge,10935
State Representative - District 20,Terri Carver,27359
State Representative - District 20,Meg Fossinger,17786
State Representative - District 20,Judy Darcy,1446
State Representative - District 21,Mary Bradfield,17429
State Representative - District 21,Liz Rosenbaum,12975
State Representative - District 21,Michael Seebeck,1740
State Representative - District 22,Colin Larson,26421
State Representative - District 22,Mary Parker,23467
State Representative - District 22,Margot Herzl,1641
State Representative - District 23,Chris Kennedy,29615
State Representative - District 23,Fred Clifford,17126
State Representative - District 23,Doug Anderson,2437
State Representative - District 24,Monica Duran,30671
State Representative - District 24,Laurel Imer,17228
State Representative - District 25,Lisa A. Cutter,30249
State Representative - District 25,Donald Rosier,27023
State Representative - District 26,Dylan Roberts,32059
State Representative - District 27,Brianna Titone,29566
State Representative - District 27,Vicki Pyne,27674
State Representative - District 27,Cory Schaeffer,3468
State Representative - District 28,Kerry Tipper,26592
