min_margin,contest_name,contest_cvr_ids
3642,Town of Parker Ballot Question 2B,"[1143175,1124443,1126071,1137220,1158060,1120302,1049729,1153368,1170300,1115923,1127714,1055945,1179424,1133910,1062163,1073396,1152928,1142333,1175621,1108348,1112210,1153148,1114965,1092242,1102929,1163811,1106622,1160303,1165959,1120070,1081371,1083045,1163611,1051271,1099623,1127916,1121744,1133258,1146938,1169033,1104209,1086576,1151702,1101187,1169529,1172118,1168641,1065621,1143853,1050655,1076101,1150575,1055225,1176540,1107712,1047994,1147692,1093345,1093955,1097433,1175644,1154542,1101457,1151415,1146705,1122622,1152248,1151327,1089495,1162333,1130490,1151578,1148019,1132445,1159357,1047742,1140038,1092697,1159861,1039770,1073427,1097476,1168807,1041113,1088622,1156742,1151490,1087952,1049552,1128015,1154189,1053546,1159538,1181196,1138968,1054374,1140463,1168695,1087292,1085606,1167814,1063873,1137947,1164925,1116325,1069165,1155203,1152785,1053186,1134089,1093122,1162060,1057840,1147042,1112895,1167388,1170771,1137204,1083261,1053937,1134364,1082391,1040156,1062512,1162371,1133345,1085133,1128822,1088723,1099809,1085480,1183723,1095558,1143651,1162060,1105195,1152057,1171388,1104695,1122052,1080163,1095388,1167661,1175867,1179860,1140403,1179343,1106656,1152087,1099683,1153452,1115024,1183297,1119906,1119582,1171280,1107494,1150659,1065513,1110301,1141206,1124273,1151112,1142554,1049926,1166624,1127148,1066501,1181441,1132244,1046560,1123335,1069831,1159018,1117509,1107969,1141523,1169776,1136930,1103758,1072022,1088409,1150675,1172576,1048950,1056802,1158810,1062334,1168894,1134227,1051861,1124239,1169137,1137668,1095956,1123581,1096228,1131270,1077842,1085662,1053269,1144614,1058366,1100265,1160255,1099377,1109183,1138037,1098346,1117610,1068043,1067124,1056685,1105126,1136111,1132989,1091064,1075338,1063129,1085378,1039556,1118938,1107587,1119471,1104972,1138751,1139895,1068707,1124369,1074586,1109833,1061201,1041987,1058623,1112026,1123376,1078344,1128114,1125159,1088481,1046951,1064946,1066012,1052451,1087732,1083012,1044642,1092922,1109898,1063347,1094619,1109533,1063048,1104730,1066759,1060666,1062729,1068928,1086802,1042433,1057242,1091662,1090533,1092379,1053701,1078924,1082253,1070109,1074552,1065932,1076655,1059421,1040066,1044101,1056716,1061124,1069959,1070055,1076037,1059476,1066158,1055930,1051252,1052425,1053013,1065358,1054244,1051608,1049819,1048715,1048226]"
0,Colorado Mountain College Board of Trustees - District 4,[]
152,City of Lamar Mayor-At Large,"[409690,410233,410544,410767,410884,410066,409242,411619,412134,409410,409465,409208,410164,410802,411302,409344,409861,411168,409381,409685,410995,410810,410208,409381,409200,410877,410375,410625,411089,411403,410909,412070,412200,411158,410238,411182,409253,411331,412067,411330,411697,412340,410852,412433,410064,409623,411049,411243,409644,411073,411195,410202,410127,411677,412393,410637,410436,409095,409878,410362,409210,410650,410795,410491,411843,409164,409378,411421,411714,410892,409483,410090,410205,410867,410321,411967,410506,409263,410765,409728,409080,410212,411756,410792,411843,411061,409575,411154,411391,410161,410673,411923,411783,411453,412312,411519,410417,411271,410795,410786,409849,412159,409833,409250,412371,412242,410003,410513,410970,409952,412109,409435,411833,409543,410857,409884,410529,409591,409628,410111,412255,409354,412002,410279,410713,410207,409835,412159,410395,409652,412357,412373,410220,411738,409879,409583,409176,411634,409724,409649,409432,409102,409435,411924,409824,409303,409116,412337,411979,409563,409329,411669,409335,412387,412192,411931,411847,412245,412017,411691,409313,411835,411551]"
0,City of Castle Pines - Council District 2,[]
0,Lamar School District RE2 Director District F,[]
0,Lamar School District RE2 Director District G,[]
0,Lamar School District RE2 Director District D,[]
0,City Council Ward 3,[]
0,City of Brush Councilor Ward 1,[]
0,Deer Trail School District 26J Director of the Board of Education - 2 Year,[]
0,City of Idaho Springs Treasurer,[]
0,City of Wheat Ridge Council Member District II,[]
899,Morgan - Proposition II (Statutory),"[210601,214407,214619,215175,213027,210575,213507,210330,215003,216662,210811,211933,209770,214210,212490,215129,214388,215385,216371,213419,213924,215423,211374,216476,214370,213568,210374,216256,211571,216507,216304,211565,216566,212260,213771,211171,215727,214858,216466,213188,210385,212582,213183,211843,211809,214427,214756,215917,214672,212023,213071,213186,211960,214033,213284,209812,212726,211754,212040,212372]"
0,Garfield School RE-2 District C,[]
0,Weld County RE-1 Board of Education District B,[]
3476,Denver Public Schools Director District 1,"[232779,359200,271741,365426,275193,370066,379816,227398,378375,250788,355052,242086,344370,374773,325910,259963,367805,271685,339415,292124,261685,317809,254419,390249,352706,354238,270552,292148,286197,359566,264942,354679,357797,297330,361268,242137,388694,254817,340321,348842,315288,376632,266962,281853,362288,338166,377983,352132,344145,245926,387058,358624,382744,385944,356668,239606,311003,389796,378684,231234,264129,281966,388894,342493,293239,265079,382600,372961,307921,348605,361295,340602,390642,367044,356013,385567,346813,232700,266215,295508,237020,318757,260205,352254,350201,238207,294841,229203,387305,382259,353510,288557,248131,379556,346399,391985,338970,307387,376939,251708,329111,297387,257950,333536,345112,241776,370702,302289,379845,339323,352102,371060,264300,381601,381960,342720,251567,231837,389415,369808,312140,227775,349831,319261,298750,249178,384680,346244,335809,372566,388663,369581,233180,269561,364790,309489,385280,353197,389199,369995,326575,319756,311688,267041,295103,253919,330063,282754,365092,288000,259669,273762,239506,326408,309051,369484,327619,228983,363006,331403,366842,360590,369099,367375,369130,299928,295039,348560,369964,324321,252866,305250,391960,249034,315969,370699,236964,361815,361130,376889,309429,271294,320442,263629,358178,363659,228218,333259,372760,346669,286860,298833,248170,343131,328217,391533,243481,364659,290754,362696,335696,324890,296269,386838,297901,378859,253593,367658,312953,380279,349287,340905,371902,233114,351423,381317,278130,345465,295133,290182,338330,260014,343540,271245,359249,248728,378391,333311,385780,329370,282044,315264,292830,375037,368809,229466,290582,264261,295694,326065,341164,365444,342581,363233,327053,343984,228538,357502,310253,362763,354491,262665,231794,342353,363236,260672,273041,357756,330574,325910,332870,306116,344251,254913,282815,259041,276403,336752,271337,303344,231205,295425,309338,356200,235489,277852,291719,242385,321008,322418,298469,307840,253183,235638,266944,288051,273970,293957,266404,318375,254568,278049,269238,247769,298578,310350,271165,310282,235916,281714,230104,309689,280389,290887,286705,277032,305435,253200,296469,254191,235100,283888,261085,232713,276463,261153,283025,262880,238893,284258,232155,277646,233651,259219,262396,265527,245972,236993,259397,236521,270476,260823,259895,239936,270473,231232,266505,244827,255938,252560,253382,232985,233357,250778,246251,228953,238136]"
0,City of Steamboat Springs City Council - District II,[]
0,City of Greenwood Village Councilmember District 1,[]
0,City of Greenwood Village Councilmember District 4,[]
0,City of Greenwood Village Councilmember District 3,[]
0,City of Wheat Ridge Council Member District III,[]
0,City of Northglenn Council Member - Ward 3 - 2 Year,[]
0,City of Las Animas City Council Ward 3 - Precinct 8,[]
0,City of Victor Clerk/Treasurer,[]
0,City of Steamboat Springs City Council - District I,[]
0,City of Walsenburg Mayor,[]
215,City of Walsenburg City Clerk,"[473603,474630,472398,473619,473202,474173,472662,473063,472014,474389,473323,473526,474491,473960,474256,474565,474178,474573,472203,474271,472696,473748,472093,472751,473781,474437,474601,473422,473974,472182,473205,474137,472521,473451,474394,472962,473213,474646,473667,473265,474262,474018,472301,472482,473159,472296,473957,473487,474565,473631,472320,473884,471993,473860,473071,472292,472482,472285,473846,472312,473741,473702,473497,473198,474709,473390,473186,472812,474651,473650,473138,473410,472769,472601,473163,472715,473198,474558,472486,473051,474589,474645,474718,472997,472868,473120,472964,472850,472532,472595,474680,474732,472326,472209,472261,474559]"
0,City of Las Animas Light & Power Board,[]
1502,Summit School District RE-1 Board of Directors - At large,"[1741902,1740066,1738459,1747661,1746557,1743633,1747636,1741918,1738581,1739663,1747168,1744294,1744813,1739173,1746739,1746728,1741304,1741750,1740313,1744401,1746435,1739513,1746077,1738616,1738504,1740028,1741873,1744419,1744704,1746910,1739376,1746017,1740357,1740823,1747205,1742785,1741867,1744672,1741783,1738527,1743292,1741732,1740715,1741854,1746235,1746161,1746627,1747236,1745904]"
0,City of Sheridan City Council Member Ward 1,[]
0,Englewood School District School Board Director 4,[]
0,Lewis-Palmer School District 38 Board of Directors - District 4 - 4 Year Term,[]
0,City of Ouray Mayor,[]
0,Lewis-Palmer School District 38 Board of Directors- District 5 - 4 Year Term,[]
0,City and County of Broomfield - Mayor (2 Years),[]
0,Kiowa C-2 School District Director - 4 Year Term,[]
8429,City of Lakewood Mayor,"[1548143,1649990,1646017,1658229,1668418,1629016,1685519,1605021,1548937,1661036,1609165,1697192,1519032,1570146,1724276,1622171,1529609,1650501,1648379,1717634,1627943,1687539,1627105,1681048,1620776,1702091,1617476,1573153,1670556,1699326,1670544,1616591,1591651,1611873,1672478,1595993,1652500,1619210,1709506,1608841,1680272,1631010,1562804,1586043,1531566,1657156,1655111,1672921,1659223,1665681,1562045,1682083,1543936,1523122,1664895,1718751,1641980,1672212,1610942,1652907,1661883,1689008,1592587,1575080,1663267,1591068,1595637,1681842,1715797,1671242,1632059,1568961,1638032,1574210,1684551,1566681,1530574,1590804,1636898,1556279,1606958,1613634,1722350,1618312,1713879,1566223,1538490,1536372,1614719,1572871,1709352,1561540,1537553,1589849,1547229,1705345,1705302,1543984,1576907,1707083,1523548,1621782,1604821,1538111,1526012,1592632,1584865,1717330,1538548,1610023,1672237,1719167,1629784,1692638,1569003,1692066,1719251,1585495,1669826,1638992,1650905,1594054,1627920,1654416,1675942,1658160,1663433,1594153,1550359,1713023,1569973,1612157,1664447,1531846,1622951,1618487,1667596,1650412,1615863,1608691,1577781,1668885,1607209,1637132,1636764,1673853,1541819,1612039,1602701,1708515,1653930,1524375,1663939,1585424,1618909,1607575,1682875,1620516,1633812,1575824,1612552,1685891,1671075,1568396,1539668,1638303,1678083,1579918,1696761,1654161,1551961,1623507,1719421,1611313,1679369,1525497,1677200,1545792,1626306,1699452]"
0,Moffat County School District RE NO 1 Board of Directors - District D,[]
0,Ward 5 Recall Successor,[]
0,Aims Community College Trustee District A,[]
0,Aims Community College Trustee District B,[]
0,Florence School District RE-2 Board of Directors - At Large 2 Year Term,[]
0,Pueblo Civil Service Commissioner,[]
422,Saguache - Proposition II (Statutory),"[1306393,1305813,1305895,1306070,1305668,1306295,1306462,1305792,1306441,1304912,1306265,1305584,1306219,1306327,1305361,1306213,1304905,1305313,1305802,1306538,1306194,1305845,1305978,1305392,1306204,1305456,1305943,1305791,1305515,1305087,1305619,1305484,1305538,1305167]"
471,Clear Creek School District RE-1 Director District E,"[414433,417525,417096,414558,415183,417128,414669,417631,415372,416899,417634,416270,417251,414539,414670,417603,417495,417029,416375,416098,417440,415133,417622,416064,414405,415909,414434,416414,416736,415845,417382,414790,415826,417512,416853,416340,414260,416269,415733,415092,416917,414381,416321,415749,415012,414399,416277,415852,415837,415502,414360,415807,415205,414738,415279]"
19099,Cherry Creek School District No. 5 Director District C,"[544077,493880,597542,576327,632783,592729,508957,622201,629787,519732,595600,535511,497513,490726,591298,636406,610906,611829,532142,510310,586664,558723,505087,627885,505305,602210,605679,519925,638894,509316,625938,614749,494379,596092,641838,628805,647163,540677,618678,587021,481892,533881,563092,510972,518562,521374,618199,489174,625040,625962,537292,551535,598252,529424,553759,603246,523177,622888,486001,538439,499114,515326,479995,522624,527622,550736,626709]"
2481,Broomfield - Adams 12 Five Star School District Director District No 5,"[972069,985564,965994,982612,982435,982399,976858,978918,985433,982369,968958,985047,970737,973178,983554,959295,976784,978003,963648,963660,979886,977223,980303,975742,971728,963767,982656,983363,976288,984368,981738,979789,983794,979176,971974,980935,985330,983383,979073,984125,963846,965618,984440,974240,981360,968173,962332,963669,963488,965515,979730,982467,982992,984236,984880,975653,978466,971009,983200,961450,972457,974152,965209,969265,973194,979276,981708,978473,971825,976798,965001,978489,969618,971022,970072,975369,967428,973637,973044,966298]"
109,County of Jackson 1B,"[57599,57640,57531,57655,57601,57671,57609,57745,57763,57549,57675,57579,57580,57879,57778,57929,57507,57579,57878,57943,57521,57897,57900,57584,57728,57876,57771,57850,57793,57844,57734,57740,57745]"
5204,Poudre School District R-1 Director District F,"[201085,150923,198130,122277,126860,110709,127503,102586,163329,203396,155625,88418,180047,139374,148244,104487,90593,186424,175652,183593,170512,163865,200387,93865,179924,175060,167087,118360,152279,93741,196161,179162,141763,168100,152939,158712,196718,196632,119173,161468,180715,137544,147622,174377,203695,97103,121834,156118,116888,93923,193633,96797,175841,160470,119846,205061,101386,170019,93392,133014,96630,164766,130911,168285,122857,181290,103459,120047,88505,97601,95332,159589,164403,86016,191228,193384,99351,132020,128974,135106,89606,155073,157045,143051,194183,189143,198738,194737,90014,170142,122443,201466,182280,175614,186183,153385,196347,189319,181892,95062,99240,94936,186257,100282,143462,176009,190295,84069,96692,100405,202781,181467,123361,162179,93894,92679,80711,197672,197726,91776,158901,200340,204550,88585,95006,105357,116436,108769,199395,110421,160028,104129,179448,149097,175311,91840,152440,84055,167450,84021,97058,126965,158074,101236,155224,87630,87414,98146,97851,182141,137617,90757,183279,111671,85924,82621,94116,167608,130906,205835,136812,146294,201232,150145,132728,124401,144604,197537,155817,111084,184621,92155,178590,113863,99664,124325,147664]"
165,Town of Ridgway Ballot Issue 2A,"[208297,208739,206573,208106,207150,207788,208134,207453,208097,207886,208216,207695,208546,207946,208333,208079,208962,208437,208595,208471,206464,208732,207369,208517,206592,207921,207007,208663,208693,208220,207073,208821,208734,207730,207285,207116,209068,207936,208612,208717,208332,208450,208719,207373,207974,207582,207020,207438,206683,206718,206647,206613,207745,207636,208563,208081,208150,206598,207096,207577,207142,206956,208804,208109,206428,208337,208846,208148,207400,207499,207875,208163,208384,208601,206705,208265,207758,208289,206763,207953,207441,206958,207171,207071,206527,207843,207945,209014,207380,207450,207634,207917,207738,208913,207816,207589,207442,209051,209004,206897,207071,206699,207589,207356,207473,206523,208920,209032,206796,208921,207220,207056,207058,206699,206906,207029,206977,206969,206682]"
2780,City of Grand Junction Question 2A,"[1774315,1803134,1784205,1792865,1800270,1778904,1783528,1776036,1792657,1784500,1794213,1796621,1770325,1788549,1768270,1795170,1755347,1785626,1776505,1761233,1795370,1782212,1800631,1802286,1796408,1762508,1764223,1775028,1761286,1783500,1795987,1800273,1803200,1789709,1775540,1798312,1766428,1799127,1762592,1796083,1763137,1765591,1782855,1768688,1800713,1766373,1788322,1774987,1763175,1784638,1783337,1791724,1800892,1782814,1778108,1786467,1774151,1792771,1784942,1763435,1779354,1799110,1775761,1793532,1778805,1754183,1798367,1752997,1786917,1801899,1788851,1788921,1802921,1785566,1771978,1752547,1773367,1784983,1773805,1793646,1791156,1773155,1763077,1773955,1801111,1788053,1772609,1753393,1790697,1776043,1784058,1779374,1792567,1778983,1802871,1770161,1768471,1772838,1792111,1762846,1776130,1783419,1752412,1755169,1771836,1755048,1780962,1764475,1765411,1774547,1772965,1802707,1765890,1777817,1755943,1760135,1774184,1770692,1773073,1762674,1764989,1763320,1767262,1771068,1764618,1764015,1754315,1759042,1761112,1769592,1763800,1760162,1759840,1760330,1758732]"
7176,City of Colorado Springs Ballot Ballot Issue 2A,"[1421255,1375518,1403502,1488517,1317604,1401869,1405585,1461922,1359679,1424424,1336703,1455592,1438712,1377731,1402210,1422902,1489066,1441233,1415613,1316750,1385826,1348019,1341592,1389514,1407368,1434117,1424243,1463612,1405104,1502204,1431307,1323332,1433831,1393390,1408867,1497812,1367756,1439033,1389650,1409426,1423083,1405991,1358529,1333566,1465007,1337686,1414363,1331295,1417285,1388446,1322575,1351666,1487903,1433333,1446240,1482897,1436836,1375633,1341320,1476029,1491458,1428918,1395717,1348092,1344880,1449930,1435380,1447600,1383333,1359193,1463359,1462587,1362858,1391118,1357408,1479834,1416475,1390637,1479090,1334111,1476401,1421769,1435521,1406843,1481166,1367366,1467309,1388799,1480130,1457741,1342297,1494888,1399667,1383947,1442104,1348839,1418353,1388865,1343091,1392796,1378275,1505053,1403855,1336515,1495752,1407475,1464139,1483784,1485736,1363451,1333320,1449573,1454768,1367291,1343210,1423500,1318068,1413506,1327992,1496419,1314092,1484351,1440243,1384095,1395453,1354835,1474631,1354507,1398686,1460253,1387768,1479961,1450429,1391036,1481854,1466807,1500981,1411060,1362261,1491934,1478246,1369161,1478536,1445038,1327473,1448024,1327861,1435186,1316209,1312118,1347761,1438155,1473976,1504197,1483855,1459476,1479844,1418608,1472540,1402623,1365471,1468990,1485797,1315230,1378667,1443001,1391656,1436154,1458150,1507973,1371864,1347923,1324061,1454085,1338083,1341696,1355728,1316865,1506375,1330445,1355236,1367348,1484255,1454972,1405978,1467853,1366173,1387406,1447001,1361137,1432982,1484817,1420580,1398503,1461231,1493379,1424722,1362534,1392163,1346147,1494245]"
95,City of Las Animas Mayor,"[665599,665104,665722,664915,665130,665564,665200,666070,666145,665407,664929,665596,665395,664874,666097,665442,665576,665051,665193,665676,665438,665776,665204,666026,666159,665484,665690,664959,665953,665229,665452,665921,666085,665815,665123,665884,665367,665894,665010,665081,665165,664958,665755,666000,665917,664990,666037,665215,665006,665703,664930,666188,665929,666132,665679,665600,666000,665256,665645,665561,666151,665234,666030,664955,664904,665964,666077,665242,664944,665384,665095,665936,666117,665890,665533,665926,665838,665477,665423,665835,665791,665658,665767,665697,665509,665481,665597,665149,665455,665224,665727,665338,665177,665580,665467,665492,665493,665392,665175,665254,664883,665221,664885]"
312611,Proposition HH (Statutory),"[1196808,1229442,1196862,1268100,1226627,508542,627601,603948,504229,598349,636164,565323,722648,714442,54946,245159,302117,240825,1077111,1161754,1499144,1332121,1487360,1451684,1680497,1621850,1632424,1538342,1654278,1602135,648809,188217,144782,1031102,995922,1746744,1742795,1747534,848076,972410,980824]"
783,Northern Chaffee County Library District Ballot Issue 6A,"[223843,226322,219174,226098,219972,224516,218903,220131,225321,220137,220858,226428,217588,224808,221698,219570,222464,220134,222784,223442,220290,225210,223132,224806,219463,219921,224986,224280,226191,225302,223655,225232,224875,220902,219627,218280,220735,221434,225663,220552,220603,221597,220769,224007,221048,225778,219072,225913,224882,223727,225228,220284,224714,223640,224564,217616,223254,225692,221213,222771,220324,226008,225485,226206,224641,226330,223714,226303,225514,225627,219441,225301,222257,223932,222573,225389,225066,225413,221969,217984,223930,223664,222104,224287,223404,222581,221920,222527,217256,222184]"
2181,CANON CITY SCHOOL DISTRICT RE-1 ISSUE # 4A:  BONDS,"[426573,430048,424068,430421,432261,420817,424685,422167,421044,420879,425852,432613,431785,424716,432974,423828,429874,429221,431604,425956,419813,420203,421186,423810,428063,431710,425404,432290,426691,420126,428078,430694,433402,423885,430950,424508,426534,428045,427465,430126,428725,423344,426048,428170,419616,418995,428282,422864,419359,425679,422265,424166]"
717,Washington - Proposition II (Statutory),"[1805395,1803590,1804307,1804996,1803903,1804899,1803642,1804695,1804009,1803778,1805231,1804943,1804405,1804305,1804414,1803674,1804938,1804372,1804302,1803573]"
1064,Park County Ballot Issue 1A,"[656410,659219,656559,662761,656700,659557,657789,663026,658230,659509,660796,656305,658954,659573,661427,662630,662013,660411,658603,661173,661881,662086,662495,660006,663227,656317,661056,659070,661818,657989,657682,662521,657471,661627,657993,661689,662120,663035,661816,660313,662200,658631,662156,658954,659285,662116,660547,656545,659029,658980,660286]"
55,Center Consolidated School District 26 JT Director - District Member At Large,[]
78,Center Fire Protection District Ballot Issue 7A - Mill Levy Increase,[]
586348,Proposition II (Statutory),[]
2532,Gunnison Watershed School District - Board of Directors,[]
64,School Board,[]
499,City of La Junta Referred Ballot Issue,"[953647,954993,955471,954043,955384,954765,956495,954895,954572,955064,955183,958258,954290,952966,952897,953684,955395,957984,956897,953369,955286,954704,953341,953697,955945,957066,957186,957555,956475,957170,957095,957577,958490,954197,957997,956299,957605,953345,955772,958194,953108,954567,958174,953315,956845,954951,956856,954594,957293,956576,956728,953886,955617,954318,958373,954845,958157,956697,956695,952861,952992,953406,958476,953944,953468,953984,955283,957741,954640,955949,953488,955966,958493,958322,957667,956796,956106,954361,955970,955078,953232,953961,958001,957775,957875,953184]"
54,City of Rocky Ford Referred Ballot Issue,[]
308,Rio Grande - Proposition II (Statutory),"[449391,447509,448201,446991,450115,448087,449030,449167,446824,448860,448091,449459,448531,447348,448254,448098,447142,448749,448869,447862,449187,447168,448511,447609,447369,448997,448675,448654,449017,449241,449880,450132,447386,447877,448628,449079,449272,448125,447223,449898,449231,450008,447687,448412,448378,447247,450133,448517,447018,449211,448572,448600,447245,449708,450126,447235,448965,446838,447707,448460,450082,447072,448031,448550,446920,448315,448495,448117,447499,447163,447476,447834,447926,450193,447228,447592,447367,449318,449748,447164,447374,449356,449728]"
10,Town of Moffat Ballot Question 2B - Removal of Term Limits for Elected Officials,[]
326,RF Mayor,[]
148,LJC3 Council Member,[]
731,La Junta City Utilities Board,[]
327,LJC2 Council Member,[]
700,La Junta Mayor at Large,[]
412,LJ 4 School Board Member At Large,[]
11,Town of Moffat Ballot Issue 2A - Lowering Marijuana Excise Rate,[]
4,City of Monte Vista Councilor,[]
474,Florence School District RE-2 Board of Directors - At Large 4 Year Term,[]
15453,Colorado Mountain College Board of Trustees - District 2,[]
199,Crowley County School District RE1-J Board of Directors - 4 Year Term,[]
426,CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A: BONDS,[]
29,Miami Yoder School District JT60 Board of Directors - 4 Year Term,[]
133,Arriba-Flagler School District C-20 Board of Directors - 4 Year Term,[]
2273,Ballot Issue 5A - Extension of Expiring Tax,[]
1799,Archuleta County School District 50 JT Board of Directors District 2,[]
9,Ward I Councilmember,[]
479,Rio Blanco - Proposition II (Statutory),"[396015,394829,395438,395624,394380,395004,395273,395946,395495,395623,395688,395419,395844,395994,395898,394373,394314,395143,394149,395496,395144,395662,395186,395453,395521,394900,395042,395212,394807,394495,394779,394472]"
446,BALLOT ISSUE NO. 4A,"[649710,649118,649321,649704,648871,649783,649839,649327,648336,649102,649662,649682,649984,648223,649472,649949,650041,650012,650204,648919,650267,649797,649453,648976,648697,649593,648714,649520,648397,649571,648629,649039,649190,649235,649105,648389]"
22,Jackson County Lodging Tax Panel 1A,[]
93,Hinsdale - Proposition II (Statutory),"[2237,2111,2154,2064,2138,2218,2077,2140,2220,2000,2327,2021,2117,2201,2358,2142,2175,2258,2330,2149,2169,2272,2168,2108,2009,2277,2103,2234,2043,2210,2307,2228,1987]"
121,North Park R-1 School District 4A,[]
4,Crowley County School District RE1-J Board of Directors - 2 Year Term,[]
718,Gilpin County Ballot Issue 1A,"[841480,840136,841450,839958,839753,840405,841581,841869,840139,841332,841444,841726,842125,840044,841403,839852,841254,841410,840422,840418,840035,839758,841250,840276,840554,840202,842211,839722]"
14,City of Idaho Springs Ballot Question 2A,[]
48,Springfield School District RE-4 Board of Directors Four Year Term,[]
60,Springfield School District RE-4 Board of Directors Two Year Term,[]
25,Pritchett School District RE-3 Board of Directors Two Year Term,[]
84,Gilpin County RE-1 School District Director At Large (4 years),[]
35,Boulder Valley School District RE-2 Director District D (4 years),[]
81,Boulder Valley School District RE-2 Director District C (4 years),[]
101,Boulder Valley School District RE-2 Director District A (4 years),[]
612,Dolores County School District RE-2J Ballot Question 5A: Rico Area Detachment,[]
385,Dolores County School District RE-2J Board of Directors - District C,[]
57,Haxtun School District RE-2J Board of Directors,[]
112,Holyoke School District RE-1J Board of Directors - 4 Year Term,[]
213,Haxtun School District RE-2J Ballot Issue 5B: Bonds,[]
6,Holyoke School District RE-1J Board of Directors - 2 Year Term,[]
701,Director for Montrose County Board of Education - District A,[]
664,Director for Montrose County Board of Education - District F,[]
188,Director for Montrose County Board of Education - District D,[]
34,City of Ouray Council Member - At Large,[]
293,Cheyenne - Proposition II (Statutory),"[78157,78215,78261,77819,77694,77746,77855,77674,78206,77927,78298,77746,77987,78292,78158,77936,78070,77680]"
85,Rico Fire Protection District Ballot Issue 6A,"[1417,1704,1720,1448,1539,933,848,1094,1718,1159,1087,837,1119,1517,1123,1717,1326,1132,961,1521,862,827,1191,1694,1223,1074,1047,1545,1299,1721,1134,950,1493,974,1159,1024,1202,1704,1622,968,1280,1569,1417,1122,1249,1086,1288,1713,1486,850,1354,1721,1033,1136,1520,1337,1554,1688,1163,1125,1466,1058,1587,1234,1497,1540,1485,1270,1411,1234,1312,1226,830,1118,1173,1079,1083,1158,830,1189]"
122,Crowley - Crowley County School District RE1-J Board of Directors - 2 Year Term,"[58422,59179,59524,59497,58520,58895,59238,58518,58858,59444,58590,59342,58864,59423,58667,59455,58898,59458,58495,58416,59098,58968,59377,58915,58731,59116,59443,58958,59464,59220,59013,58916,58594,59409,58551,59146,58900,58656,59435,59295,59341,59040,58864,59510,59016,59090,59411,59487,58615,59080,58876,58419,59423,58733,59117,59400,59229,58689,59131,58984,58832,58972,59046,58921,58821,58713,58909,58390,58831,58634]"
538,Clear Creek School District RE-1 Director District A,[]
112,Sedgwick - Proposition II (Statutory),"[3127,3282,3105,2755,2989,3074,2981,2944,3248,3017,2833,3039,3268,3547,3268,3074,3299,2965,3499,3137,3154,3100,3038,3175,3523,2821,3150,3505,2934,3032,3187,3281,3532,3090,3483,3185,3472,2845,2893,3517,2944,3458,2791,2841,3407,3517,3451,3457,3493,3534,3242,2792,3486,3300,3220]"
182,Mineral County Referred Ballot Measure 2A,[]
1321,Lamar School District RE2 Director District C,[]
56,City of Las Animas Appointment of City Treasurer 2B,[]
221,Kiowa - Proposition II (Statutory),"[4761,4628,4645,4656,4894,4676,4548,4484,4671,4761,4898,4986,4609,4736,4518,4815,4492,4832,4880]"
24,Ouray School Board Director - At Large,[]
33,City of Lamar Councilman-Ward 3,[]
18,City of Lamar Councilman-Ward 2,[]
10,City of Lamar Councilman-Ward 1,[]
5231,Roaring Fork School District RE-1 Board of Directors - District B,[]
4475,Roaring Fork School District RE-1 Board of Directors - District C,[]
326,Basalt and Rural Fire Protection District Ballot Issue No. 7A,[]
223,Wray City Council,[]
36,Yuma School District-1 Board of Education Directors,[]
298,City of Walsenburg City Treasurer,[]
412,BURLINGTON SCHOOL DISTRICT RE-6J BALLOT ISSUE 5C,"[457250,457982,458415,458457,458824,458639,457767,457993,459307,458269,458508,458553,457965,458616,458952,458311,457570,457498,457128,458629,458621,458421,458280,456816,457633,458090,458203,458995,458102,458902,458388,459200,459018,457941,459017,457318,459076,456748,459214,457282,457529,457026,456778,459228,459277,458874,458814]"
7,Starwood Metropolitan District Ballot Issue No. 6D - Road Entryway,[]
420,Costilla County Ballot Issue 1A,"[1034672,1033894,1034438,1034677,1034974,1033960,1033990,1035002,1033931,1034164,1034584,1034953,1034588,1034555,1034194,1033998,1034986,1034808,1033907,1034662,1034953,1033823,1033824]"
70,City of Walsenburg City Council Ward 3,[]
78,City of Walsenburg City Council Ward 2,[]
4,City of Walsenburg City Council Ward 1,[]
40,Starwood Metropolitan District Ballot Issue No. 6C - Water,[]
4,Base Village Metropolitan District No. 2 Ballot Issue No. 6A - Repeal Unused Debt Authorization,[]
586,Snowmass Water and Sanitation District Ballot Issue No. 6B,[]
15,Aspen School District No. 1 - Board of Directors,[]
67,City of Las Animas Appointment of City Clerk 2A,[]
14,Stratton School District R-4 Board of Directors- 4 Year Term,[]
53,Burlington School District RE-6J Board of Directors - 4 Year Term,[]
56,Hi-Plains School District R-23 Board of Directors - 4 Year Term,[]
24,Bethune School District R-5 Recall Question,[]
41,Bethune School District R-5 Board of Directors - 4 Year Term,[]
243,Costilla County Library District Ballot Issue 1B,[]
48,Centennial R-1 School District 1,[]
4,Alamosa School District RE-11J Director District 1,[]
20,Sanford School District 6J - At Large Director - Four Year Term,[]
186,Sanford School District 6J - At Large Director - Two Year Term,[]
35,West Grand School District 1-Jt Board of Directors,[]
40,Director for the Delta County Board of Education - District 4,[]
467,Eagle County School District RE 50J Ballot Issue No. 5A,[]
856,Eagle County School District RE 50J Ballot Issue No. 5B,[]
