min_margin,contest_name,contest_cvr_ids
1979,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,"[1139824,1156945,1206301,1194683,1158336,1245267,1236443,1186651,1267632,1237415,1203131,1220828,1207874,1270143,1137381,1174774,1182044,1255751,1276234,1161913,1195941,1274823,1277643,1269812,1289805,1221959,1159883,1244483,1164931,1284953,1287772,1193983,1205194,1289016,1283821,1266980,1182730,1134790,1229057,1226515,1144017,1159328,1227527,1157566,1266452,1139619,1155830,1179246,1285555,1134888,1247727,1231649,1190817,1265586,1283790,1180537,1139811,1177829,1269008,1144629,1256328,1257514,1201868,1243628,1230272,1151318,1156154,1262627,1222847,1174993,1183713,1161735,1211547,1215373,1136326,1214350,1140978,1145703,1221596,1199125,1220615,1270163,1251208,1151716,1208934,1252182,1215926,1203613,1149754,1217835,1192916,1158240,1243701,1270916,1194660,1221398,1256193,1186948,1170628,1151810,1239831,1180297,1244197,1290139,1264560,1281359,1143077,1257516,1176597,1233236,1270819,1229273,1215691,1176863,1193539,1242494,1211070,1173918,1195225,1211130,1274423,1230323,1147220,1238608,1199580,1187752,1272553,1235475,1221097,1285015,1198682,1182542,1236437,1221882,1289847,1250597,1181380,1191280,1134763,1276113,1187363,1236214,1209228,1275803,1175511,1228840,1151815,1170744,1166716,1221768,1147851,1141760,1180427,1229162,1237949,1139811,1135149,1182489,1271379,1150693,1187074,1279061,1207571,1177806,1232777,1196337,1152667,1149497,1144265,1167755,1267746,1135092,1219045,1157065,1210114,1248923,1276637,1191517,1142937,1157756,1213974,1162262,1225673,1210050,1217605,1166027,1136064,1287589,1166888,1144194,1181916,1160546,1215075,1284570,1148267,1200035,1146776,1211612,1158443,1163015,1185578,1234097,1142047,1238515,1214661,1146650,1244790,1257610,1166769,1195432,1175206,1213270,1160767,1190534,1280332,1279032,1144245,1208184,1270125,1272095,1158353,1166735,1137371,1179801,1189284,1205388,1232968,1240864,1225697,1253819,1268296,1178788,1230978,1170296,1234339,1270112,1143042,1249094,1271240,1251113,1223864,1279352,1233270,1271279,1189223,1137336,1135943,1224407,1272293,1239801,1288858,1272901,1221395,1290026,1286982,1178799,1169829,1179787,1228438,1257382,1225522,1231643,1157482,1148850,1162870,1216498,1207567,1237486,1136922,1243742,1269399,1234161,1163197,1193285,1242323,1197594,1241712,1235456,1187359,1165712,1241791,1144487,1268422,1195962,1229790,1184385,1220074,1188984,1201351,1189183,1193258,1174234,1201233,1243236,1195054,1134383,1199788,1270312,1183216,1280299,1140114,1226333,1232016,1151023,1220785,1156922,1237616,1184366,1182619,1274230,1261446,1228399,1234772,1290568,1289023,1182677,1283723,1192689,1225264,1146279,1154272,1251093,1171261,1287022,1258589,1168850,1283269,1281686,1146151,1241688,1196777,1184264,1221440,1199857,1269906,1173680,1161443,1204838,1165083,1275428,1224443,1286016,1275475,1167710,1259878,1280748,1151851,1277804,1175994,1274023,1272345,1135423,1169055,1239203,1149924,1287746,1150405,1226415,1285771,1289127,1160235,1135062,1178847,1136121,1141495,1208386,1247599,1288826,1280748,1136247,1137769,1169283,1159246,1240934,1201228,1208520,1185236,1245018,1157353,1143385,1277326,1250918,1189199,1245254,1257064,1257808,1280984,1226431,1178371,1141178,1153818,1276304,1195748,1275825,1178924,1187874,1174681,1208111,1194036,1137983,1140847,1246176,1152996,1275552,1172129,1136176,1230457,1266941,1155174,1215185,1240636,1198013,1201627,1190579,1142142,1140364,1196714,1183188,1255538,1256767,1140994,1233707,1166566,1234922,1200755,1185050,1213160,1159223,1259040,1276324,1277252,1240964,1244562,1182303,1197193,1269768,1213572,1248634,1165244,1171832,1271675,1246889,1164137,1212163,1187466,1138038,1158675,1164782,1178024,1139456,1147007,1161846,1173580,1241329,1201675,1253291,1241125,1209544,1219193,1219070,1134067,1222799,1241556,1205165,1256251,1164140,1242310,1157410,1169496,1265501,1231293,1170340,1267728,1189321,1212832,1195140,1235534,1261982,1245449,1242459,1178063,1170170,1272861,1178598,1253809,1267211,1164849,1145431,1199638,1207181,1284211,1255960,1138126,1282785,1166976,1244414,1166897,1262778,1165184,1187813,1157688,1146913,1156477,1249168,1223024,1190145,1149094,1248933,1277616,1181117,1220851,1280003,1259629,1190531,1198043,1189929,1238755,1220550,1146552,1276097,1244939,1235401,1267988,1264212,1231138,1188865,1275879,1212546,1287792,1227271,1249989,1235334,1209782,1204655,1268258,1283631,1189001,1287704,1287787,1240699,1240933,1134841,1218363,1150200,1141187,1246157,1150958,1143252,1273148,1237171,1226997,1180175,1226565,1263928,1258679,1275427,1288484,1249484,1238096,1142502,1143286,1287462,1240184,1183509,1237558,1235237,1222736,1197508,1217827,1195379,1179024,1183496,1244324,1218723,1267148,1253144,1185823,1267215,1275308,1222688,1261339,1256376]"
0,Dolores County School District RE-2J Director District D,[]
0,School Board Director- 2 Year,[]
0,City of Manitou Springs City Council - Ward 2 - 4 Year Term,[]
0,Moffat County Health Service District Director - 4-year term,[]
0,City of Greeley Ward III Council Member,[]
0,Boulder Valley School District RE-2 Director District F (4 Years),[]
0,Plateau Valley School District 50 - Director District D,[]
0,Director District B 4 Year Term,[]
0,Plateau Valley School District 50 - Director District B,[]
0,Director District A 4 Year Term,[]
0,Town of Monument Home Rule Charter Commission,[]
130140,Proposition 119 (STATUTORY),"[617391,645980,620361,587116,656819,602472,1143768,1254148,1146851,1138656,1254501,1275596,1256113,1289737,1213043,1146145,1236902,1252985,182483,264214,313289,125530,169831,265262,564868,963678,890173,784022,1053456,779698,849498,970742,937673,862674,830849,879335,896821,1053997,850870,945168,762148,809373,1577775,1529728,1587673,1529603,1577714,1571344,73105,1670601,1665383,1640872,1702593,1787651,1748239,1731889,1738685,1755713,1632603,1725607,1728334,1770233,1777526,1418050,555147,426625,379811,468410,392740,404790,393141,363974,498441,394678,371987,676970,1108833,183717,155202,243960,151269,16368,51550,42060,751494,71343,1462534,1434520,1450763,734278,728941,726421,708356,1392309,1336945,1392984,696532,702816]"
0,Moffat County School Board Director - District A,[]
0,Director District E 4 Year Term,[]
0,Granada School District Director-District E,[]
0,La Veta RE-2 School District School Board Director (2 year term),[]
0,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,[]
0,Town of Avon Recall Election - Tamra Underwood - Sucessor Candidates,[]
0,Hoehne Reorganized School District 3 Director District 3,[]
0,Moffat County Health Service District Director - 2-year term,[]
0,Sargent School District RE-33J Director-Four Year Term,[]
0,Ignacio School District 11JT Director - 2 Year Term,[]
0,City of Craig Mayor,[]
0,Manitou Springs School District 14 Director - 4 Year Term,[]
0,Clear Creek School District RE-1 Director District C,[]
0,Clear Creek School District RE-1 Director District B,[]
0,Rocky Ford School District R-2: 2 Year Term-At Large Seat,[]
0,Telluride Town Meeting Moderator,[]
5897,Poudre School District R-1 Director District D,"[134696,272336,203748,166625,185871,268123,163958,278024,235569,280913,117164,146591,185876,105608,122176,207019,176690,198165,292911,153847,139055,296593,287702,253207,158358,260392,173485,147526,224394,107710,282034,190059,226594,245933,256025,162924,150376,295458,144604,278719,199934,102663,284440,284505,268532,150308,186773,175886,203762,255808,177450,237122,240361,123220,189338,268042,190482,203419,190428,140618,190422,177013,232794,154512,234498,169693,148413,176660,126529,229457,112437,194589,279767,227028,144732,244942,297561,236382,198182,296110,285899,117433,168026,220629,245680,231370,254897,244077,163481,193086,108474,243892,179449,168994,224771,294936,181616,115637,235151,124092,256044,282879,116026,206045,177822,158352,157932,273219,299267,160296,217700,126118,131521,128396,211612,142934,187741,247751,171906,294867,166613,139976,297599,245827,289307,116174,152206,179669,137066,173055,233776,178955,277513,213838,200018,254248,197599,233536,177191,273696,229518]"
2105,Board of Education Director - D70 - District I,"[1464926,1462387,1467376,1450609,1465243,1469373,1453577,1457245,1466987,1454715,1467117,1456542,1467692,1440561,1467355,1468510,1461929,1455022,1432412,1446175,1439803,1440402,1440819,1458723,1453382,1460987,1435453,1454630,1464866,1441026,1433965,1465454,1468126,1466916,1446919,1445571,1458747,1462968,1456835,1446161,1436700,1466780,1446310,1460123,1444535,1447096,1437686,1435038,1464795,1434522,1438288,1463746,1447340,1465668,1441395,1436516,1455516,1439856,1449846,1433264,1458543,1444907,1459292,1437450,1449767,1460908,1464561,1458911,1457266,1447999,1446856,1436670,1458931,1433082,1461684,1466193,1450574,1434619,1447075,1437827,1448441,1437234,1434625,1453019,1435280,1467341,1456425,1462920,1434716,1455597,1457042,1455227,1451518,1440224,1455724,1438860,1454994,1458267,1441506,1445483,1460048,1436961,1433473,1452709,1439393,1457873,1444150,1438043,1439962,1452152,1451734,1456563,1434105,1443301,1446617,1444604,1453278,1448438,1452610,1450355,1442656,1439906,1443806,1450501,1446736,1446858,1443484,1437054,1439861,1441278,1438985,1437916]"
0,Garfield School District No. Re-2 School Board District B,[]
0,Town of Rico Mayor,[]
0,City of Longmont - City Council Member Ward 2,[]
0,South Routt School District RE3 Director - District 1,[]
0,South Routt School District RE3 Director - District 3,[]
0,South Routt School District RE3 Director - District 4,[]
0,City of Alamosa Councilor Ward 4,[]
0,Director for West End Public Schools RE-2 Board of Education,[]
0,Town of Avon Recall Election - Mayor Sarah Smith Hymes - Successor Candidates,[]
0,Aims College District Trustee District D,[]
0,Weld County School District RE-7 Director District C,[]
0,Weld County School District RE-7 Director District A,[]
88,Walsh RE-1 School District Ballot Issue 4A,"[1414897,1415170,1415236,1415399,1414893,1415383,1414272,1415269,1415086,1414606,1415409,1414971,1415409,1414827,1414521,1415332,1414394,1414966,1415487,1414803,1415334,1415171,1415202,1414689,1415469,1414242,1415390,1415451,1414791,1414597,1414325,1414267,1415078,1414315,1414392,1415402,1414678,1414890,1414963,1415088,1414394,1414563,1414698,1414960,1415392,1415259,1414530,1414901,1415245,1415048,1414474,1415251,1415379,1415161,1415440,1415143,1415162,1414853,1414285,1414640,1414278,1415420,1414731,1414744,1414421,1415191,1414233,1415249,1415277,1414550,1415407,1414551,1415413,1415223,1415372,1414247,1415129,1414691,1414239,1414224,1414263,1414570,1415101,1415002,1415198,1414874,1414259,1414718,1415161,1414799,1414425,1414238,1415058,1414888,1415037,1414194,1414835,1414420,1414535,1414839,1414712,1414905,1414660,1414705,1414473,1414779,1414500,1414713,1414797,1414563]"
0,City of Gunnison City Council,[]
0,East Grand School District No. 2 Director - District 2,[]
0,Larimer County Harvest Heights Public Improvement District No. 72 Ballot Issue 6B,[]
0,Vote for not more than THREE (3) Directors to act until the second regular election in 2023.,[]
0,City of Castle Pines - Council District 1,[]
0,Bennett School District 29J School Director at Large - 2 Year Term,[]
0,North Park School District R-1 Director District D,[]
671,RE-1 Directors - (At Large),"[518640,530797,526087,530409,529708,527176,527344,527568,518154,522584,528998,530431,531274,522911,524924,525117,530650,530886,528494,531150,531218,528697,518562,525791,518692,529357,526584,531163,517730,519810,517603,518579,529313,531084,527395,528300,521504,529221,525141,517463,528137,521233,531596,530622,531500,529841,518076,519964,521745,531117,528880,529716,529778,526880,525010,529778,518971,526953,525879,527166,527455,530374,518824,523180,521231,529644,523974,531752,521157,530191,531452,518897,531524,523712,527302,527112,518527,528517,528682,521379,522449,518616,523663,518120,521858,525788,527031,531526,525104,530495,522142,527863,529715,529593,529503,524062,527470,531627,525910,525593,519074,525707,530145,524521,529735,529922,530583,522934,531884,525147,518298,528278,530357,521738,517504,530366,523398,528695,527604,530503,523733,525362,526137,528748,517228,529316,530119,526821,529714,524635,519603,525399,529571,521306,517074,527954,526127,522504,526856,526098,522319,520364,526471,523081,520660,524452,519401,523239,525887,520080,524271,522623,517285,521310,521094,523684,524488,523923,521868,521295,522043,521965,522082,521603,521058,519427,521887]"
0,North Park School District R-1 Director District C,[]
0,City of Englewood Office of Council Member District 2,[]
0,City of Brush Councilor Ward 3,[]
0,Fountain-Fort Carson School District 8 Director - 2 Year Term,[]
0,City of Brush Councilor Ward 1,[]
0,North Park School District R-1 Director District 3,[]
0,North Park School District R-1 Director District 2,[]
0,City of Wheat Ridge Council Member District II,[]
0,City of Lamar Councilman-Ward 2,[]
0,City of Lamar Councilman-Ward 1,[]
0,City of Wheat Ridge Council Member District IV,[]
0,Weld County RE-1 Board of Education District A,[]
0,City of Thornton Council Member - Ward 1,[]
0,Salida City Council Ward 2 - Four Year Term,[]
568,City of Alamosa Councilor at Large,"[1803912,1804515,1804779,1804663,1804693,1804065,1804237,1803145,1805815,1805041,1805193,1804155,1805525,1805369,1806467,1803931,1803791,1804965,1805373,1806436,1804418,1805171,1803998,1806300,1805369,1805842,1804097,1803347,1805968,1803241,1805296,1806520,1805028,1806204,1804840,1806874,1806848,1803003,1803611,1803471,1803692,1803249,1803750,1806226,1806674,1803488,1806198,1805952,1805498,1806389,1806212,1805570]"
0,Monte Vista School District C-8 Board of Education Director-Two Year Term,[]
0,Member Pueblo Board of Water Works (6 Year Term),[]
0,City of Victor Clerk/Treasurer,[]
0,City of Walsenburg City Clerk,[]
372,Ouray County Ballot Issue 1A,"[668676,669456,669519,669971,667816,669137,668365,669230,667510,669198,668072,668635,668410,668855,669764,669023,667529,668451,668862,669159,667595,668399,668910,669849,669752,668591,668569,668238,668026,669324,667522,669467,669992,669745,668544,667792,667781,668285,667918,668912,667873,668180,668484,667936,668249,668395,667910,668084,668138,667864,667926,668002,667852]"
0,City of Las Animas Light & Power Board,[]
0,Englewood School District School Board Director 2,[]
0,City of Wheat Ridge Mayor,[]
0,Weld County School District RE-3J Director District D,[]
0,Weld County School District RE-3J Director District A,[]
0,Weld County School District RE-3J Director District B,[]
0,City of Canon City - Mayor,[]
0,Pueblo Civil Service Commissioner,[]
0,Salida School District Board of Education Director - District 1,[]
1836,Weld County School District RE-4 Ballot Issue 4A - General Fund Override,"[1385670,1405710,1370014,1377454,1382028,1366475,1372644,1369845,1401986,1378233,1344081,1356571,1351425,1388824,1360537,1345850,1385896,1390976,1353994,1391791,1385882,1392967,1396626,1351079,1353468,1358686,1369741,1389210,1378951,1349146,1403028,1357576,1372666,1354844,1365724,1401045,1375752,1394483,1377428,1370230,1357916,1358042,1366893,1398052,1403194,1394331,1393211,1386814,1341199,1387589,1405581,1380746,1376861,1342697,1359241,1381480,1339803,1348385,1394810,1366189,1386836,1361480,1363713,1377393,1384571,1370124,1385006,1375356,1369282,1343126,1352252,1349452,1357917,1349245,1379803,1371997,1350541,1396271,1374525,1357195,1387863,1359783,1385169,1351541,1388680,1355219,1343707,1357645,1366439,1372441,1358889,1381692,1394806,1395239,1401755,1375641,1377943,1392608,1375636,1389684,1367789,1402263,1361549,1345696,1379498,1346629,1366511,1361242,1350688,1346673,1402804,1395968,1401121,1376714,1353465,1353411,1380356,1349849,1377115,1388940,1405642,1396365,1369911,1394315,1376788,1364610,1342730,1386076,1404414,1394604,1383972,1376933,1386494,1344735,1345818,1402551,1354132,1389635,1373891,1370510,1358006,1373639,1366714,1345127,1368675,1384222,1339610,1368015,1370185,1390681,1372657,1347158,1394970,1382438,1402339,1366013,1369375,1368569,1381582,1365082,1348057,1389883,1341430,1359877,1339711,1343043,1359739,1388375,1339298,1364029,1366570,1364579,1380475,1382771,1363803,1386792,1356081,1364727,1353654,1348507,1375097,1345497,1388677,1394228,1353559,1386939,1391009,1372560,1350346,1363408,1388628,1403819,1339319,1350706,1350505,1358467,1396212,1389187,1402507,1399567,1397756,1337142,1404910,1336757,1396729,1351506,1367775,1360689,1384093,1401334,1339664,1360115,1337122,1370678,1355485,1405258,1380076,1356965,1369889,1400295,1349160,1354456,1344069,1346929,1358624,1397499,1400807,1354331,1360721,1373827,1402783,1379124,1400130,1364820,1394680,1361808,1402785,1387168,1342241,1372417,1380762,1383583,1368949,1372131,1398476,1395211,1342075,1399882,1340617,1381314,1357971,1390460,1400525,1395111,1364170,1342175,1385708,1397866,1387673,1361839,1395734,1387192,1377327,1352298,1373862,1390176,1368972,1398403,1395043,1354117,1387952,1337050,1392494,1403534,1394906,1340627]"
759,Aspen School District - Board of Education School Directors,"[67594,69095,69936,71336,68560,68691,71161,68748,71332,71011,68763,70539,71102,68766,70436,67341,70576,70995,70297,66230,71271,70525,69248,68359,66564,67757,66347,70416,67936,67149,66428,70459,66877,68488,67888,67690,66503,65978,66621,70970,68235,68819,68596,70274,68172,69708,70966,71191,69684,68474,69227,69015,68402,68813,68129]"
0,City of Sheridan Mayor,[]
239,Telluride Ballot Question 300,"[88665,89148,90910,90280,90473,88613,89993,90253,88716,90017,89206,89042,90041,89370,90296,90682,89957,90478,89201,90160,89907,90364,89726,89320,89691,89857,89728,88679,90121,88359,89958,88274,89846,89842,90466,89482,88754,90495,89546,90841,88352,89641,90214,90494,90515,90084,90393,89414,89264,90294,88218,88294,90918,90945,90472,88991,88489,90851,89658,89274,88188,88325,89703,90888,89933,88965,89744,89960,88833,88938,89761,88424,90838,89080,89413,88372,89352,89086,88665,88720,88163,88369,90672,88853,88596,90552,90737]"
716,Custer County Justice Center Sales and Use Tax Ballot Issue 1A,"[1610893,1612086,1612470,1611216,1610907,1611533,1610590,1612422,1612618,1612435,1610628,1611272,1611552,1611263,1611393,1610598,1611967,1611709,1611606,1611361,1611056,1611943,1610495,1610392,1610465,1611228,1611048]"
462,Buena Vista School District Director - District D,"[564495,565401,558763,558712,563715,565876,563003,563095,559667,558048,564863,563338,558857,560791,562127,564311,560894,565408,561114,562587,560707,558758,562669,559624,558563,562074,560339,558629,560592,560477,560233,561983,562355,565778,558400,557637,563951,564716,560557,558816,560635,559930,564985,558544,560545,557948,561992,562705,561498,562874,562201,564315,559872,561330,558478,562649,563436,564320,561726,559176,564047,558221,561026,561354,559336,561044,562556,559523,561168,561954,563822,562505,562172,560044,564433,561969,564846,558662,565917,563406,560746,560600,564378,562530,565174,561862,562987,564117,565814,565552,559550,560544,557296,558270,560933,564136,560288,563559,560087,564310,560446,557233,558390,558420,559855,559376,565782,565052,563640,559816,563771,558304,558948,558625,564100,563841,564839,558294,565172,558379,565006,565084,565106,565288,563575,564223,563889,564717,563551,564328,558195,563846,560625,558435,558682,560647,564915,563237,563903,563061,559437,563293,562845,565652,558273,559316,564334,564045,565770,565429,564571,564862,565364,564569,564193,564617,564046]"
393,TOWN OF CRESTED BUTTE BALLOT QUESTION 2D,"[551109,550132,553818,554375,554877,550433,554343,556058,553858,555023,555773,553288,552173,552716,553464,554578,555711,555212,554119,552640,556076,554109,550268,553565,550169,555264,556076,553183,553357,553656,552288,554207,550835,552465,551873,553707,552781,551583,553380,554544,551050,554519,553331,553215,554735,554385,555851,556030,550594,553222,554515,550161,550684,554760,555882,550794,553792,552869,552144,553133,551168,554558,551189,550594,551947,553988,553374,553258,550400,556072,551051,554055,555078,551638,552784,555739,551236,553824,550284,550997,552645,551740,553148,553616,552809,555475,553374,553106,551772,550547,551901,550506,552038,552262,553048,555483,551648,552527,552234,552400,555683,550575,550187,555977,550105,555216,555587,551340,555169,551193,556055,551000,555845,554953]"
105,Morgan County Re-3 School District Ballot Issue 4A,[]
318,West End School District RE-2 Ballot Issue 4A,"[745937,737091,744392,745983,740686,748292,735436,742687,746476,745649,748144,738793,740472,748078,737602,748766,747266,744627,736951,736367,736314,735325,735539,740807,746848,735340,740779,745626,738936,748518,736311,747241,748803,745774,744865,735276,737082,737369,742272,738777,737667,746641,739405,741186,747113,736370,747809,739212,742665,747082,743344,745746,739309,741917,745386,743234,737066,739908,738043,737353,739110,745864,745948,745907,737471,735875,738314,747520,735346,747105,738071,738945,745073,738545,740570,738652,744952,745900,748732,747879,740785,745806,744841,738174,737595,748792,737702,740982,740541,746773,748225,739599,739663,740754,745994,735715,747234,740563,739040,747427,739143,744272,748053,736492,739178,736184,736518,735564,740792,742644,744308,743732,737391,747855,742212,746427,739493,747282,747617,744256,748632,744788,737421,738255,738224,736381,743065,739326,744493,738561,744969,739794,737163,746239,736554,740939,746881,740215,736492,746507,747085,738324,738466,737306,741928,739410,735515,745594,738755,736996,735674,736365,739946,738348,744827,743823,743423,744378,746647,745767,736463,748077,738677,739515,738881,736442,745382,746884,735192,746490,738017,742707,736681,738741,745392,748549,737456,739515,745808,739807,745568,739954,745641,743044,738614,747013,736115,745227,736616,738650,736791,739801,737851,742923,739751,736148,746833,747598,743697,741259,743720,739968,748065,748297,747059,742531,739820,737715,740621,744764,741767,748235,739332,738295,737873,744467,741547,736529,747144,737652,736801,743871,748791,744624,736651,742977,747542,744094,735904,741889,737130,744549,742563,744551,748133,745583,746561,742836,744099,737613,735100,748325,744358,745037,742800,743182,736466,745487,747820,742906,746075,744892,736431,746643,736155,745924,735089,744456,745137,745503,746417,746961,742775,748207,746190,745695,743848,746994,743080,744640,742532,744898,746947,745789,741720,740954,743779,742677,742030,743172,743898,742171,740366,745956,740079,745528,744064,743353,740243,744975,744842,741346,744389,744356,744662,744463,744072,743351,741389,735556,741493,735554,744329,740932,740703,744102,742379,740229,742356,742710,741739,741663,741236,741230,742558,742141,740088,740688,740813,740098]"
258,Grand County Ballot Question 1G,"[1125246,1126329,1127583,1126141,1125596,1127235,1125736,1128100,1125977,1125190,1127337,1122553,1122504,1127031,1126584,1122756,1127164,1126193,1127911,1124030,1124096,1127949,1122830,1127521,1126460,1124311,1124897,1123158,1125737,1124289,1125670,1125120,1125699,1122241,1122259,1125003,1122897,1124219,1126593,1126734,1122777,1126325,1123536,1126764,1123095,1127358,1125791,1125014,1122221,1126024,1123031,1123817,1125324,1126978,1124497,1126238,1123801,1125269,1125244,1126767,1125046,1123417,1127956,1123042,1126106,1125727,1126371,1126941,1127808,1124361,1127787,1124678,1128077,1128323,1126437,1126574,1124967,1124722,1125507,1123260,1122663,1125466,1124363,1127562,1123151,1124396,1125234,1125078,1126746,1124072,1125437,1123227,1122911,1126933,1122405,1127484,1123062,1128007,1124058,1123475,1125937,1125080,1126439,1125365,1125458,1123846,1125810,1126190,1126558,1125907,1125185,1126559,1125586,1122564,1125922,1124666,1126028,1125039,1124338,1123106,1122345,1125294,1126146,1123489,1125252,1127373,1127445,1122447,1126185,1126130,1123366,1124695,1125774,1124601,1125264,1123997,1123594,1125880,1125746,1124233,1128333,1122416,1123408,1124957,1127567,1125300,1124720,1125273,1122855,1124310,1123066,1127779,1123325,1124849,1123323,1123991,1124169,1122774,1124362,1123036,1124025,1127614,1127294,1123386,1127442,1122940,1127827,1127291,1127667,1128317,1128113,1128075,1122831,1128326,1127169,1127204]"
105,Ballot Issue 4A General Obligation Bonds,"[1413071,1413232,1412073,1413076,1413811,1413204,1412383,1413178,1413216,1412595,1413215,1413713,1412219,1411943,1413271,1413904,1412189,1412947,1413494,1412803,1412264,1413406,1411897,1412136,1411962,1412717,1411969,1413168,1413924,1413568,1412429,1411869,1413606,1411960,1412819,1412069,1412392,1411959,1412542,1412634,1412676,1413297,1412127,1413445,1413681,1413314,1413684,1412311,1412906,1413694,1413564,1413942,1412675,1412884,1413148,1413222,1413803,1413608,1413619,1412044,1412287,1412948,1412489,1412486,1413016,1413287,1413290,1413504,1413566,1411942,1412294,1413167,1413515,1412977,1412271,1411973,1412503,1413137,1411934,1412005,1412731,1413808,1413527,1413306,1412123,1413444,1413920,1412902,1413189,1413104,1412376,1413675,1412538,1413474,1412806,1413801,1413532,1413702,1412990,1413503,1413640,1412767,1413364,1412631,1413673,1413544,1413012,1412308,1412177,1413187,1413448,1412981,1413063,1412512,1411858,1413373,1413161,1412641,1413392,1413064,1412755,1413316,1413355,1412286,1412743,1412273,1411840,1413071,1412481,1412933,1412274,1411820,1411854,1412336,1413074,1412723,1413052,1412437,1412113,1413016,1411853,1412631,1411836,1412819,1412460,1412575,1412210,1411995,1412722,1412448,1412413,1411799,1411805,1411995,1412081]"
72,City of Las Animas Ballot Issue 2B,"[1616651,1616935,1616980,1616247,1616938,1616689,1616113,1616089,1615795,1616456,1616244,1616559,1616560,1616709,1616574,1615962,1616866,1616992,1616445,1616082,1617029,1616960,1616857,1616275,1616372,1616389,1616106,1616923,1616955,1615865,1616621,1616987,1616169,1616196,1616866,1615919,1615883,1616965,1616537,1615875,1617000,1615986,1616117,1616815,1616195,1616726,1616968,1615885,1616918,1615865,1616221,1616149,1615865,1616303,1615964,1616396,1615923,1616972,1616756,1616614,1615885,1616870,1616157,1616481,1616933,1616547,1615908,1616141,1616163,1616701,1616053,1615912,1616967,1616553,1616834,1615826,1616459,1615940,1616208,1616256,1616321,1616981,1615834,1616863,1616970,1616324,1616013,1616467,1616371,1616882,1616583,1616853,1616345,1616543,1616961,1616894,1616555,1615835,1616170,1616917,1616375,1615820,1616800,1616674,1616724,1615761,1616129,1616238,1616326,1616464,1616514,1616611,1616413,1616301,1615823,1616152,1616018,1616482,1616324,1615759,1616239,1615987,1616367,1615776,1616030,1616223,1616121,1615760,1616086,1616045]"
772,PARK COUNTY BALLOT ISSUE 1A,"[539865,534064,533814,537349,538286,539853,535342,533286,538656,533965,537889,539803,535581,538322,536575,535369,539061,535221,539371,534809,538498,533410,535555,536633,533955,534384,535495,534801,539727,537043,534657,534410,535270,536859,537618,539018,539023,538438,534063,535062,538748,534207,537362,533872,539747,537803,539611,538282,537661,538942,539496,539351,538925,537790,538229,537520,533570,538175,533734,537252,533532,537480,536275,536837,533536]"
19578,Director Dist. 2 Jefferson County R-1 School District  - Jefferson,"[361265,411276,330357,399221,438966,401958,391563,432153,367932,396838,349647,414685,502584,397911,418783,339388,428589,498680,434265,373941,421246,476045,508165,357640,346297,452351,419160,467199,484194,330017,443494,456665,512683,411270,463591,411856,376564,384815,390540,451450,466253,431300,476275,433021,456646,487870,397128,379163,509634,391011,422716,401345,405103,385169,352750,492786,476270,388061,328280,461909,362298,434911,377546,373423,451743,472664,434522,487180,348319,435336,399597]"
345,Washington - Proposition 120 (STATUTORY),"[1793774,1794627,1793516,1793452,1793572,1793756,1794546,1793537,1794918,1794570,1794159,1794684,1793448,1794436,1794547,1794294,1793616,1794603,1793612,1793866,1793627,1793974,1794297,1794079,1794850,1793462,1794146,1794262,1793967,1794508,1793681,1794088,1794188,1793972,1794161]"
17378,Director Dist. 5 Jefferson County R-1 School District  - Jefferson,"[361265,411276,330357,399221,438966,401958,391563,432153,367932,396838,349647,414685,502584,397911,418783,339388,428589,498680,434265,373941,421246,476045,508165,357640,346297,452351,419160,467199,484194,330017,443494,456665,512683,411270,463591,411856,376564,384815,390540,451450,466253,431300,476275,433021,456646,487870,397128,379163,509634,391011,422716,506285,401345,405103,385169,362192,352750,492786,444293,502424,476270,388061,328280,461909,362298,434911,377546,373423,451743,472664,434522,487180,508289,348319,435336,354825,485615,339476,399597]"
4353,City of Boulder Ballot Question 302,"[152191,322868,283142,280391,304935,187995,269187,210576,281814,303268,126653,185917,149731,229285,213226,146590,232719,163857,236137,177887,240094,324662,255741,316657,254967,118889,244805,321417,249588,176791,321616,292140,145622,151787,298103,323693,108502,259406,209975,206327,183398,177874,142583,310742,196726,234206,154884,114094,113239,237891,286595,127564,193189,145980,255295,216889,306926,310660,184435,321665,321014,193546,139886,313393,199891,118629,220091,307842,272780,126009,206333,255557,134881,191646,243998,288005,308652,191501,288807,266747,224647,123979,265293,238303,219850,163373,222412,226474,156439,167657,317820,255163,231038,173265,297789,117936,287886,136740,167597,247214,263988,203600,236741,267639,108044,181666,179910,205606,184109,105603,109527,304958,282977,298758,185801,245789,245631,289248,242366,173603,121525,198416,139765,162507,219288,239457,151124,321344,315571,298457,253877,224850,216550,270985,171348,234013,292821,215393,138535,107068,172550,310754,285116,151294,168248,228114,117982,125480,141007,163729,203574,233456,292245,307180,276431,286823,246653,317524,238287,276992,220334,315616,305210,205901,240946,235416,324390,286207,268486,315334,107844,317990,125838,130244,107831,252805,124756,297220,296499,298891,318087,317154,307975,306462,116921]"
1442,Moffat County Health Service District Ballot Issue 6B,[]
210383,Proposition 120 (STATUTORY),[]
1,City of Craig City Council,[]
209679,Amendment 78 (CONSTITUTIONAL),[]
534,Moffat County Health Service District Ballot Question 6A,[]
