min_margin,contest_name,contest_cvr_ids
0,Delta County School District 50J Board of Education Director - District 4,[]
0,Delta County School District 50J Board of Education Director - District 3,[]
0,Fowler School District R-4J Director - District A,[]
0,Fowler School District R-4J Director - District C,[]
0,Lewis-Palmer Consolidated School District 38 - District 2,[]
0,City of Greenwood Village Mayor,[]
0,Eagle County School District RE50J School Board Director - District D,[]
0,Custer County School District C-1 Director - District 2,[]
0,Eagle County School District RE50J School Board Director - District E,[]
595,Montezuma-Cortez School District RE-1 Ballot Issue 4A,"[1257568,1262533,1259336,1264034,1263678,1264515,1265562,1258364,1259490,1263705,1264198,1258319,1259592,1265549,1264368,1258025,1259663,1261485,1262322,1258642,1264983,1259636,1258740,1262790,1261224,1263686,1262152,1262442,1263412,1265250,1263924,1263671,1264794,1265533,1258613,1262757,1265274,1259465,1258256,1265334,1264198,1264715,1264540,1258102,1258913,1259181,1257264,1261618,1258403,1264287,1264563,1264614,1259284,1265450,1259834,1265016,1259671,1261175,1262864,1260818,1258424,1265000,1259842,1264363,1259813,1258162,1263101,1262779,1264931,1260970,1259991,1261131,1261268,1263042,1263796,1261370,1262985,1262630,1262707,1263405,1257675,1262681,1261128,1260541,1259804,1262165,1260647,1259750,1260837,1259625]"
0,City of Federal Heights Council Member - Ward Two - 2 Year Term,[]
0,Pueblo County School District 70 Board Member - District I,[]
264,City of Craig Ballot Measure 2A,"[1392519,1390366,1391259,1392899,1393206,1391902,1393511,1392055,1392831,1391231,1390358,1393296,1390283,1391555,1390977,1389742,1391544,1390213,1390005,1391047,1391111,1390522,1393071,1389603,1391568,1391423,1390700,1390621,1391432,1390430,1391368,1391969,1390463,1390072,1389657,1391162,1390080,1390419,1391318,1392889,1390354,1389785,1389683,1391712,1393268,1390405,1391841,1390613,1391607,1391784,1391444,1392829,1391332,1389673,1391862,1390606,1389707,1391695,1390091,1389952,1392610,1392700,1392860,1391085,1393389,1393548,1391236,1390015,1391277,1391147,1390819,1393621,1392406,1390180,1390313,1389796,1390278,1393226,1390483,1392431,1390111,1390162,1392835,1393166,1390151,1392197,1392973,1393075,1392322,1393655,1393487,1393640,1393535,1392555,1393329,1389818,1392761,1392040]"
0,Holyoke School District RE-1J Director,[]
0,City of Walsenburg City Council - Ward 2,[]
0,City of Walsenburg City Council - Ward 1,[]
0,City of Walsenburg City Council - Ward 3,[]
0,City of Sterling Mayor At Large,[]
0,City of Golden Council - District 2,[]
0,City of Fort Morgan Councilmember - Ward 2,[]
0,City of Fort Morgan Councilmember - Ward 1,[]
44221,Proposition DD (Statutory),"[1407478,1474466,1423329,1447696,1459661,1449101,1401419,1447369,1480250,1398330,1611563,1591191,1593973,1628188,1614533,1548784,1590948,1570497,1645593,1655599,1621424,1617434,1581212,1559687,1548006,1572876,1603291,1725958,1697648,1733056,1746428,1689227,1717264,1768496,1676131,1760034,1695772,1723366,1738724,1705346,1783337,1782233,1761752,230368,226636,6238,5127,173009,166274,93595,137349,118655,126998,200126,170682,137251,188633,111524,105225,68446,115787,127242,129201,189838,121763,203495,187736,192846,187427,1250380,1334708,1308031,1330353,1365094,1320266,1355007,1278370,1341864,1302098,1366012,1370343,1353185,1282455,1317640,1270494,1330315,1271366,1269580,968340,961060,352956,321814,311741,343019,292813,393491,346964,283491,394809,328569,316909,295177,389359,306143,308467,308178,367064,369718,256501,258534,30594,24336,422622,423383,416772,717848,940898,695076,588127,545015,496903,502881,562934,625964,539025,631748,566471,512151,613183,647571,584176,640771,619430,582919,517659,660930,644767,619218,574817,558033,650285,568174,616653,667672,557441,653896,541770,495934,683218,563998,588359,605386,703318,715041,707088,711905,701312,712621,845390,933628,862067,834070,851477,874476,832877,936638,932753,867613,850350,870976,861500,917488,859531,895087,450307,452197,449942,451899,1818513,1814684,1847783,1839698,1836973,1837310,1834130,1809840,1264299,1259036,1265084,433787,437181,439952,759151,1801587,1789396,1788369,490978,457730,457071,806254,810106,786597,804870,1387386,1381903,219610,221313,214782,219477,1004415,952647,993869,1034775,982972,1020787,971558,958879,1017810,1010538,1016809,1002808,753320,741998,738909,1450093,1431736,1468779,1426875,1447458,1427012,1397985,1437984,1494703,1443063,1420715,1415953,1439781,1436005,1450128,1440471,1484731,1487591,1459247,1434619,1421937,1425826,1447374,1399231,1493766,1491528,1420726,1470475,1431840,1431587,1488983,1486007,1414671,1448862,1414984,1410502,1457124,1401137,1422982,1424039,1396527,1414101,1451979,1480666,1410512,1474469,1399604,1407323,1481252,1510548,1545265,1612728,1586584,1624905,1631121,1535686,1516734,1637434,1617883,1623093,1551156,1551011,1508454,1641913,1539490,1534026,1605658,1515747,1616824,1552930,1642071,1593994,1511438,1608771,1594435,1568698,1505078,1530663,1530042,1650488,1629912,1551928,1503501,1544451,1561164,1595839,1647374,1654108,1648118,1527858,1580532,1652157,1618101,1587445,1636054,1538259,1548138,1581219,1610284,1591803,1591712,1576582,1617040,1536120,1641820,1653832,1542758,1569923,1664210,1527569,1586190,1568522,1595628,1519323,1516925,1651899,1646159,1616952,1579419,1651936,1622906,1663268,1613491,1615568,1639084,20762,20525,20275,19977,480720,1741635,1685585,1728782,1775134,1722870,1680030,1763977,1734537,1708216,1772930,1711251,1692525,1724055,1682326,1753412,1732667,1765644,1683208,1763159,1716292,1766752,1676497,1749328,1769428,1703653,1700678,1735299,1763917,1741346,1723989,1779642,1761606,1672694,1671762,1713163,1748114,1730814,1760602,1759292,1746493,1730148,1765708,1675666,1733972,1782393,1751285,1704719,1677868,1700730,1704820,1715566,1773749,1678700,1718898,1723667,1692613,1685731,1745494,1714722,1732401,1679705,1734136,1767810,1700061,227848,227151,229351,225430,223808,228370,15472,15039,447307,948419,6727,1767,8470,96228,122289,153878,60713,103951,108179,91232,158986,65506,110281,177745,80540,160671,190930,94421,51247,151085,103147,65381,70034,207743,202369,138398,160825,95692,204192,177975,113825,56039,139935,80279,109389,126373,192325,173755,212257,133767,199880,68407,192746,146609,98550,160463,174831,142850,167795,57131,82672,83902,139450,92551,72102,120124,92407,202489,194573,122986,91767,163555,119289,184944,194896,48826,53338,123025,192964,205220,159584,202435,181851,165943,71012,167236,115414,151575,164259,143877,1250254,1250616,1285019,1300844,1352402,1331604,1282142,1346751,1300707,1327307,1268230,1287817,1323183,1336357,1305715,1278867,1351245,1305018,1349168,1315769,1344491,1335216,1285860,1345263,1269157,1307565,1345354,1316844,1312964,1355688,1339339,1346572,1271370,1272172,1308914,1305462,1341621,1331233,1314120,1328462,1283205,1333468,1307039,1292823,1304474,1269817,1300671,1268771,1276192,1275427,476448,469903,471265,467953,475805,468491,471091,952691,955407,960646,335067,306496,235200,249587,307667,373627,328473,364703,375790,241707,378960,290342,271825,384531,357642,249357,289967,316108,381280,234449,262639,272432,339942,300298,359072,274720,303822,381535,348161,388861,396369,265545,314575,402163,289943,348127,296839,254233,392887,250843,321568,241932,269054,311557,400820,326603,337378,267968,378221,341931,261618,240919,368915,362013,362879,289170,393691,389597,253465,248833,268679,401781,337375,383682,254134,244417,365333,305592,242632,263213,324146,235928,293704,250898,252467,297442,377676,341112,329218,384306,284912,340525,368368,330332,313864,252509,240114,335273,407065,291953,307739,260554,290798,26821,24339,32761,29734,34149,27525,428482,422142,426342,428236,417280,426402,422634,691457,944539,696440,696432,638567,577954,514669,536931,651350,577007,510079,601584,573108,547905,632029,683463,604542,507425,618120,605808,579883,608646,666829,558858,533647,548356,633252,529237,688568,675414,536674,625601,676032,597253,620981,577004,652893,600078,515539,610629,667365,626906,675361,623434,552481,625406,643396,560363,526845,511453,601307,588036,651776,558951,681047,580552,590843,663425,589808,637955,566611,515615,592947,526690,503017,636302,607260,660533,653034,627204,566548,561953,593700,627478,641061,655773,317701,725049,699234,711615,701516,700416,699324,839417,871192,908688,837307,834109,931532,869282,912495,840516,887732,836787,876451,922638,829055,901757,835410,877988,898518,915201,930064,893285,916148,846855,877684,890464,873403,925629,925807,914529,827171,907208,899870,917198,900345,865016,855357,915730,878600,929241,886542,909995,891385,864145,854177,844107,853316,873610,880033,902775,856117,901019,845565,831043,885358,1499612,1494294,413535,451629,450449,1841018,1833394,1846236,1834541,1838112,1808064,1829011,1833802,1816632,1824782,1808453,1826358,1849718,1818763,1854445,1846827,1842861,1847216,1811772,1854151,1827829,1843571,1390841,1392730,1393246,1261747,438979,436235,438915,445059,760980,759062,759052,764063,761019,762992,1804665,1801505,1788235,490378,490564,457934,802056,793311,806816,770368,790855,797909,806850,789666,771700,790295,773053,793328,787707,791344,780775,787201,804687,790973,774816,792541,789082,778048,784155,784951,775166,769672,784603,777263,772648,430614,461639,460783,460092,1383625,1381866,1384350,1383898,1380363,1385364,1383524,41512,41879,40942,40133,12928,819811,814826,819832,813175,818186,219560,214240,214170,218499,219952,1026403,972699,1014617,1036224,1034457,980021,971297,1031020,988653,1003810,1006228,1032089,980920,1034615,1020437,970300,985049,1024045,1033466,993110,1001057,1014427,1027688,987498,999315,1016549,993944,1008548,754614,753000,741677,749611,745351,730634,742610,739628,744607,727832,730379,737136,738804,733888]"
0,Garfield School District RE-2 School Board Director - District C,[]
0,Garfield School District RE-2 School Board Director - District D,[]
0,Town of Eagle - Charter Commission,[]
0,Poudre School District R-1 Director - District B,[]
0,Lake County School District R-1 Director,[]
0,Lamar School District Re-2 Director - District C,[]
0,Poudre School District R-1 Director - District F,[]
0,Lamar School District Re-2 Director - District B,[]
0,Poudre School District R-1 Director - District G,[]
0,City of Steamboat Springs City Council - District II,[]
0,Salida School District R-32-J Director - District 2,[]
0,City of Greenwood Village Councilmember District 1,[]
0,City of Greenwood Village Councilmember District 4,[]
0,Salida School District R-32-J Director - District 4,[]
0,Cheyenne County School District Re-5 Board Director - 2 year term,[]
0,Cripple Creek/Victor School District Recall Question 4D,[]
0,Centennial School District R-1 School Board - District 5,[]
0,City of Steamboat Springs City Council - District I,[]
0,Yuma School District 1 Director,[]
0,Ridgway School District R-2 School Board Director - Two Year Term,[]
1105,Durango School District 9-R School Board Director - District B,"[715552,708027,700625,702364,700196,700812,711697,702168,713582,702957,706237,699796,712027,702665,710038,710164,713004,714501,711914,703989,701447,710499,701738,706687,701229,700030,704354,706451,708095,711989,703369,714247,698936,699507,700075,700110,702858,714974,701800,706888,707581,705286,703546,711851,709796,704339,715200,707547,704238,715747,707550,701223,711408,702133,698905,705638,709764,715120,713817,701423,711918,699780,715604,714250,702887,714776,701658,713876,705127,714650,706308,713616,705199,700423,708954,713926,705097,713785,700272,699643,705195,708243,699861,706149,708851,705664,705242,711658,708740,704432,705098,705848,706662,705784,705964,705972,703804,704885]"
0,City of Las Animas City Council - Ward 2 - Precinct 9,[]
3625,Rangeview Library District Ballot Issue No. 6A,"[1482108,1499919,1411242,1474649,1457998,1477603,1449236,1443106,1488190,1465504,1484010,1476149,1487613,1404878,1427502,1492201,1419484,1428293,1437436,1407322,1495811,1436155,1472236,1466828,1494225,1468168,1450369,1436327,1472707,1450704,1402356,1452496,1400794,1436684,1409196,1482907,1444969,1477031,1402102,1469082,1454008,1467672,1484165,1497072,1438040,1455142,1456834,1401161,1441964,1459084,1478744,1432412,1448652,1454585,1436534,1438605,1453265,1402586,1436595,1418900,1442193,1472967,1467109,1472395,1443346,1399789,1403658,1468516,1468389,1451010,1443699,1476333,1479131,1400566,1457522,1431107,1458505,1396967,1434128,1415947,1481717,1495146,1396347,1398340,1418554,1403600,1454026,1453445,1439868,1461991,1442418,1397041,1415964,1462947,1498243,1421712,1476644,1479914,1416374,1431832,1485382,1418898,1474873,1488241,1435629,1440383,1498497,1479601,1490582,1440871,1454723,1488564,1428717,1424560,1417455,1465722,1443886,1424842,1426920,1407316,1496212,1452913,1423271,1404995,1423567,1421779,1459430,1474975,1483949,1402835,1431653,1496207,1475054,1447634,1448307,1435546,1454756,1421300,1467193,1474531,1474919,1417104,1489566,1411810,1471902,1462542,1475825,1466905,1455453,1401748,1485861,1401697,1403481,1481349,1453293,1400289,1402940,1456151,1402568,1469376,1453716,1402250,1403039,1465602,1407633,1398186,1466554,1402786,1420760,1397927,1478699,1452925,1406076]"
0,City of Las Animas Light & Power Board,[]
0,Weld RE-8 School District Director - District E,[]
0,Boulder Valley School District RE-2 Director - District G,[]
0,Dolores County School District RE-2J Director - District E,[]
0,Dolores County School District RE-2J Director - District A,[]
0,Boulder Valley School District RE-2 Director - District C,[]
0,Aims College District Trustee - District A,[]
0,Alamosa School District RE-11J Director - District 6,[]
0,Alamosa School District RE-11J Director - District 5,[]
343,Huerfano County Fire Protection District Ballot Issue 6A,"[696437,694949,694156,695434,695945,694826,696394,694484,696450,696543,697012,695384,694807,696532,696962,695064,695819,694641,696770,693969,694957,695199,694607,695681,696365,694610,694907,696349,694602,695672,696836,695450,695023,695049,694140,694096,695334,696832,696893,694119,695069,696862,693975,696515,694878,696960,694815,696645,696267,697011,696856,696183,696520,696149,695757,694112,696316,693920]"
196,Summit School District RE-1 School Director - At Large,"[814053,817613,812996,813985,815890,819229,813221,814013,813520,818300,819779,818495,814231,812585,813107,815677,820775,813773,819859,817339,815156,812338,817973,819441,820492,817982,817933,819688,813485,818067,818215,818788,818272,812858,813919,816193,820735,813078,818081,820562,813123,818348,819260,814205,819914,818015,813284,816215,820241,812866,820776,813120,816319,817642,815620,819285,812971,812745,819712,813976,812025,816036,812360,820792,813821,819542,812761,813139,818186,816451,813058,820756,813504,815709,820228,818815,818682,818188,818934,817193,814404,820178,819693,818178,819714,816110,816432,815631,812196,819271,814051,814179,819550,820118,817456,815804,813872,820545,813675,820454,819416,819812,818190,817766,813887,817342,819683,820393,819452,819765,814715,812753,814799,815888,815509,820541,819007,812751,814503,813133,817888,819527,812221,813193,811876,813939,813995,813496,812662,812459,813363,813760,817360,816419,817896,814792,813711,816462,815652,818011,817202,812530,813555,813066,819751,814642,813776,819159,816226,820732,813105,817305,818164,813358,817335,813402,813554,813450,811860,815914,816087,815275,811974,819590,813828,820599,820294,818839,816519,814135,813342,812056,812252,817009,820804,811969,815805,817800,819741,812772,819537,813795,813389,813117,819838,812201,819390,815896,814158,812929,813449,820725,812753,818755,820463,816367,819945,815980,820773,816771,816226,811888,816821,814528,815313,818390,813066,817734,816990,813592,820028,820445,817396,817263,813055,820316,812046,812428,818147,818651,815802,818927,817495,812546,818525,820765,814441,812141,816991,818307,817664,820476,817905,819038,816054,815724,815055,814351,818624,818057,815532,818089,819455,818488,816661,817453,819316,818933,816719,816707,818274,818178,817485,818505,817647,818487,818345,818086,812149,816948,814749,815343,814564,816761,817470,816661,814495,814341,818061,812234,817188,816697,816375,814336,816687,814311,816124,814874,815766,815201,815166,815476,815804,814381,814390,815124,814729]"
0,El Paso County School District 49 Director - District 2,[]
0,City of Las Animas City Clerk & Treasurer,[]
106,City Of Rocky Ford Referred Issue 2A,"[1799522,1801413,1801333,1804429,1800282,1800572,1799548,1802983,1804710,1800624,1802690,1800333,1799508,1800554,1801163,1802992,1800882,1802565,1802452,1800695,1803730,1800618,1799648,1802682,1803227,1804419,1803331,1803883,1803485,1800262,1801931,1800139,1800424,1802892,1800724,1800408,1802646,1799752,1803543,1803955,1803560,1801521,1802485,1804685,1800908,1800314,1803904,1801666,1802377,1804814,1801562,1800279,1804571,1802406,1800934,1801912,1801724,1802390,1801946,1800225,1804052,1802331,1800467,1804375,1800626,1802847,1803000,1804749,1804069,1804478,1801664,1804170,1800207,1802342,1803160,1802421,1800449,1802155,1802519,1803969,1801146,1803596,1800156,1802767,1803669,1802303,1804311,1803834,1802149,1803807,1800009,1800374,1802814,1801542,1802668,1802819,1801122,1801294,1800801,1802625,1801386,1801511,1801744,1804699,1803930,1801237,1800572,1804005,1802248,1800209,1800425,1803593,1800660,1801285,1803875,1801714,1800114,1803838,1800401,1800203,1799681,1801982,1802949,1799660,1801207,1802363,1801590,1804167,1801579,1800954,1803994,1803575,1804204,1800292,1800968,1803116,1801881,1802761,1804273,1801539,1802685,1802741,1800525,1804405,1802184,1802236,1803588,1801861,1801716,1801073,1803184,1803659,1800366,1800761,1801391,1804038,1800465,1803150,1800730,1800696,1799868,1800365,1803369,1799866,1801603,1802706,1802554,1804695,1804431,1803005,1799436,1801927,1802055,1803364,1799977,1801623,1801044,1802686,1800248,1802692,1803721,1801693,1802089,1800231,1800349,1801107,1800774,1804629,1802874,1801991,1800491,1801746,1803258,1801987,1801757,1799567,1802521,1803435,1801400,1801232,1802785,1804212,1801224,1802566,1802848,1802886,1803303,1800968,1800108,1804526,1802461,1800258,1801798,1801191,1801884,1804685,1802832,1803730,1801091,1804113,1799883,1803826,1800774,1799803,1803348,1803509,1800442,1802814,1804709,1800918,1804499,1802959,1802895,1804487,1803886,1799939,1800191,1803087,1801077,1802412,1799475,1803790,1800244,1804158,1800856,1801055,1802461,1802421,1800511,1801040,1802396,1799497,1800717,1800809,1802978,1801057,1799574,1800253,1800413,1799999,1804064,1800099,1804601,1804089,1803887,1803144,1800681,1800970,1800545,1800499,1800874,1804378,1804392,1804076,1804786,1803168,1803613,1800268,1800208,1803772,1804441,1799846,1803503,1799837,1799671,1800276,1803976,1804662,1799933,1804386,1803176,1804774,1799918,1804443,1804620,1803592,1803779,1800099,1804518,1803693,1804281,1803092,1804262,1803188,1804642,1804363,1804484,1799729,1799708,1803254,1804257,1804037,1803752,1803732,1803425,1803159,1803428,1803178]"
233,Dolores County School District RE-2J Director - District C - Dolores,"[1250052,1250069,1250409,1250589,1250629,1250263,1250587,1250511,1250232,1250662,1249937,1250534,1249866,1250024,1250030,1249906,1250430,1249986,1250086,1250312,1250486,1250567,1250127,1250473]"
0,Colorado Mountain College District Board of Trustees Director - District 5,[]
0,Colorado Mountain College District Board of Trustees Director - District 7,[]
0,Weld County School District RE-10J Director - At Large,[]
4824,Douglas County Ballot Issue 1A,"[1344034,1346579,1318609,1320827,1353254,1365647,1339278,1333898,1346370,1342705,1305074,1331133,1329825,1273945,1364376,1291503,1371170,1303149,1343904,1360189,1373032,1351366,1326613,1298818,1284220,1337331,1356949,1345657,1341804,1312792,1314808,1285343,1363457,1317398,1364594,1334045,1287081,1371240,1331395,1276549,1359259,1353109,1333946,1373374,1345013,1336600,1375545,1310859,1298511,1356354,1335848,1364344,1300000,1351657,1293887,1359774,1320623,1303557,1369475,1344788,1283236,1356924,1357543,1324973,1285219,1351034,1311792,1314335,1364231,1274888,1332899,1368570,1342066,1353377,1307782,1337175,1307981,1362396,1367488,1358047,1288134,1362295,1314995,1314131,1352307,1360614,1367848,1374823,1289588,1271318,1371791,1272428,1337473,1321758,1352485,1286573,1338333,1325793,1278708,1359066,1277217,1314159,1320198,1350047,1279496,1304650,1289967,1319625,1292791,1327159,1340713,1314482,1340666,1345153,1323615,1311695,1323387,1313302,1293019,1330114,1297382,1280557,1324063,1336719,1319069,1271468,1312886,1282625,1292614,1290632,1310902,1267598,1291627,1273967,1301450,1294748,1279610,1293369,1288777,1295803,1290783,1272652]"
402,Steamboat Springs School District RE2 Director - At Large - Four Year Term,"[1386178,1381278,1380928,1386962,1387737,1381666,1385363,1387477,1389022,1382957,1388638,1380801,1382370,1388537,1382365,1384800,1382514,1387355,1388065,1385903,1380927,1383341,1384590,1388758,1380364,1387804,1387835,1383698,1380522,1381561,1381727,1386957,1388929,1380587,1382274,1384095,1385874,1381003,1382741,1386780,1381439,1382870,1389103,1386372,1385246,1384504,1382451,1383469,1383353,1388595,1383394,1380328,1389061,1386494,1384155,1382484,1384813,1385011,1388704,1386491,1387331,1380596,1385554,1388701,1388975,1385116,1382560,1385282,1387562,1381895,1382666,1384668,1389202,1383975,1381601,1384833,1387467,1387900,1388227,1385872,1384938,1380795,1386701,1385662,1385317,1381898,1382008,1382165,1382683,1386783,1388038,1388559,1382966,1386595,1385589,1387688,1386452,1384782,1384070,1381571,1388503,1389174,1385964,1387612,1386646,1386195,1383504,1384079,1380950,1387733,1380992,1386371,1387615,1384107,1383770,1384976,1387438,1386515,1384229,1385787,1383292,1385731,1385244,1386335,1383748,1385956,1385471,1380666,1380723,1384113,1380693,1383000,1383693,1385410,1385034,1384346,1383117,1383068,1383288,1383631,1382917]"
36,Rocky Ford City Council Member - Ward 1 - Two Year Term,[]
409,Fowler School District R-4J Director - District E,[]
2,Fowler School District R-4J Ballot Issue 5A,[]
1,Cheraw School District 31 School Board Member - At Large,[]
9,Rocky Ford City Council Member - Ward 3 - Two Year Term,[]
167,Proposition CC (Statutory) - Clear Creek,"[1379817,1378929,1377306,1377484,1377630,1379761,1379560,1378064,1377176,1379392,1377421,1377470,1379535,1378141,1379365,1379407,1377373,1379142,1377631,1377086,1379259,1379486,1378158,1377347,1378907,1377778,1378272,1379457,1379896,1377254,1379261,1378767,1378997,1377599,1377056,1377281,1379020,1377955,1378061,1379461,1379439,1378890,1378603,1377977,1378094,1379379,1380018,1378433,1378800,1377830,1379948,1379060,1378102,1379849,1377912,1377818,1379059,1377299,1379760,1379442,1377228,1376959,1377469,1378140,1377598,1379474,1378101,1377664,1379873,1379804,1378930,1377098,1378158,1380082,1377036,1378490,1377980,1378949,1377349,1377999,1378610,1379174,1377090,1378278,1378329,1378942,1378063,1377075,1378255,1377740,1379742,1377199,1377047,1377611,1378439,1377861,1378725,1378085,1379768,1378711,1379198,1377036,1380046,1379784,1379991,1377687,1380063,1379600,1380082,1378790,1380034,1379758,1377867,1378479,1379087,1379720,1379221,1377534,1378715,1378776,1376955,1378387,1378443,1378295,1377816]"
3889,Pueblo County Ballot Issue 1B,"[778618,808050,771636,767745,811189,770716,800659,808203,771264,809755,772228,801299,770363,805130,775155,795007,802087,794988,797674,810037,772485,788346,778325,770302,804453,770660,768662,790127,790479,798045,769242,786637,795892,808667,806179,799078,793394,781722,793307,776482,801769,794295,787610,803760,801582,785675,769823,799074,770107,808618,804199,800431,783164,801986,799888,784602,777746,780617,787113,788319,793704,791750,795937,768659,792419,778677,773511,783850,777666,780041,773470,772888]"
465,Ouray County Referendum 1A,"[1797581,1797836,1798818,1797134,1798527,1798698,1797770,1798883,1797868,1797026,1797899,1798146,1796648,1797797,1798106,1796797,1798839,1798137,1796638,1797650,1796561,1796609,1796594,1797722,1798821,1798369,1796629,1797571,1797779,1796446,1797119,1797789,1796923,1796721,1796477]"
216,Delta County Ballot Issue 1A,"[10043,11453,10228,1317,10290,11289,7272,2838,8701,2292,10116,11893,8337,10727,11254,8554,6082,8481,12108,2466,3194,5238,10049,2868,7792,12068,972,7636,906,3227,9443,2108,9762,1805,2878,11584,5049,10680,11857,5769,4177,9891,11506,12140,8038,5012,2844,2095,1525,11869,4907,4921,9399,10870,7227,699,5365,1846,1559,11057,9728,11500,4313,11932,9867,8562,2365,6287,1396,11346,2562,2836,8922,11529,12009,2789,2706,10867,4770,8633,11562,10070,2760,2234,10603,4551,1834,8710,2539,1784,8390,9777,11061,6341,11751,8386,8495,5251,9532,12121,7886,4378,1714,1616,12001,8748,919,6020,4991,7568,8743,2610,6831,2078,703,8390,11707,5868,11894,8121,4663,11247,4197,1482,1543,11228,10747,5578,10907,12081,11859,11245,7202,8997,7177,1962,8366,5937,10209,857,1841,10488,1053,2546,753,8042,957,1363,3722,6990,2741,8812,831,2514,2752,11134,8326,2853,5819,9527,2364,10218,12034,2660,1559,6998,2421,11385,8625,10147,6656,12013,2110,9593,4609,2845,2866,9553,3454,10186,6721,1627,9410,2233,8743,2282,1659,11748,2130,1470,3769,7837,10456,1901,8280,3551,12004,2302,805,11317,7992,5183,4446,11838,729,7361,2675,4059,5518,4468,5549,6152,2230,8547,10979,8235,4974,772,3355,6872,1588,9392,3432,12011,9607,1424,9120,8308,5104,7732,6506,4837,10088,6869,706,12093,7552,9667,1323,1225,11629,3130,1766,8249,7255,11075,8962,8455,10135,4565,1202,5763,1254,11039,1210,10594,9606,6409,1653,9208,3641,6797,3675,10445,6916,6332,9839,9221,9760,10064,9520,8111,8515,7710,739,8311,5692,3377,4443,1035,5508,1312,5828,7048,5834,3629,7703,8419,6779,3076,8670,3466,8316,7025,3586,3802,7069,1139,7179,6308,5244,4152,7670,3202,6028,5100,4307,3288,3666,5334,4603,5019,3456,5021,5691,4744,5898,3534,5223,4180,4859,3773,1084,3463,4844,3774,3496,3201,3253,3733,3257,3194]"
99,Custer County School District C-1 Director - District 1,"[947514,948200,947532,948540,948731,949412,947510,949536,949664,948895,949057,948339,948824,948996,947618,947999,949574,947494,947524,949675,949575,948327,947624,947657,948357,948601,949317,948290,949477,948266,949419,947760,949388,948905,948415,949472,949150,948130,949584,948473,948032,948136,949017,948900,949274,948679,949544,949679,948121,949216,948644,949495,948665,949568,948364,949519,948700,948996,949720,947726,948824,949154,948449,948738,948771,948031,949223,948887,949203,948775,949223,947850,949579,949217,948547,949577,949151,949721,947915,949583,949501,949339,949309,949167,949432,949483,947580,949705,948255,948427,948576,948976,947704,948398,949424,947725,948644,947778,947694,949527,948796,948267,948986,949472,949103,948176,948576,949063,949391,948310,948586,949167,948899,948070,948258,947471,948739,948100,947756,948677,948778,948293,948345,948348,947552,947842,948053,947951,948045,947829,948294,948221,947966,948315,948100,947879,947857,948113,948025,947465,947665,947830,947803,947669,947728]"
4,Town of Crested Butte Town Council,[]
103,Rocky Ford City Council Member - Ward 1 - Four Year Term,[]
8177,Boulder County Question 1A,"[1668445,1754031,1760124,1759959,1692054,1698971,1767675,1720125,1776806,1691688,1756963,1708716,1683559,1692460,1776841,1736200,1709224,1708751,1773038,1704870,1719834,1746236,1754399,1746671,1760031,1759888,1723519,1718232,1780958,1732833,1709446,1743118,1746097,1779752,1775729,1727822,1673046,1707261,1783721,1739956,1777980,1681388,1730016,1740829,1765785,1757116,1776047,1680748,1779147,1726311,1750763,1737376,1714238,1783055,1734030,1687601,1756743,1698144,1756679,1752544,1672819,1669880,1711557,1697034,1749899,1749604,1676243,1734033,1733756,1714120,1741971,1699618,1679593,1694894,1688176,1676098,1689937,1710981,1718074,1744485,1747297,1747974,1762806,1711896,1690687,1693476,1687557,1731410,1711386]"
488,City and County of Broomfield Mayor,"[728312,747072,734646,733727,742512,727386,729264,745077,739401,730465,750634,729727,738556,735531,736657,743728,744060,750098,744127,738687,750781,750706,738590,742325,738736,732260,740785,729196,744994,750606,742565,746481,744566,728797,736378,728246,749158,737996,727126,743718,750217,727776,747785,736935,749592,739707,737056,740212,751027,742713,729345,745470,748811,738356,734131,727195,737680,741259,739736,740015,731561,732553,737058,739588,737268,741942,749011,741827,732380,731954,741649,749526,741999,730435,746088,727050,743838,738251,740359,741870,747221,750286,748448,728592,732067,735812,736542,729107,731773,747623,736920,739901,733267,744227,734237,736963,736590,733827,748500,746185,749419,743806,729997,740325,739267,749653,748537,737723,748690,736699,744574,735850,739519,734344,737303,726992,737289,736185,730891,745379,739749,738984,729175,748862,741162,728858,732249,750500,750883,743041,741215,743838,734446,739225,747030,750274,745609,740101,729091,733653,727275,734840,749240,729055,739131,728001,744583,728067,742263,735138,729642,732778,748639,746773,729724,746093,742037,750829,731324,745742,726947,750724,728972,741723,736524,738332,750805,727051,746535,746178,733438,751132,728111,745626,744623,746049,744382,738617,742188,733375,739018,740098,727858,732867,745506,741937,730155,730804,736714,742564,750549,731254,742097,735368,750422,738486,749099,737014,743619,738582,741122,743604,748892,747418,746983,743899,735735,737952,735826,741188,749201,737740,748079,745870,730918,741639,731891,730956,747212,748450,743818,727864,729959,744366,732399,729587,747428,741724,728589,731344,745847,744679,732296,727818,743833,732875,736672,737007,732527,741241,739822,737474,738534,727279,739526,732306,738708,730580,733000,731965,731314,740584,740826,735287,740025,738058,733516,738945,740525,741522,732219,738374,729848,727475,739052,734698,727806,731705,735675,735039,731015,738413,738741,732219,736903,734001,738047,736100,727868,732556,731037,730597,734451,729621,736297,734226,733484,731634,733234,736229,727402,729534,736119,735951,733935,727421,730934,731081,732604,733859,729483,733767,731049,734140,730269,730846,730547,730169,730260]"
