county_name,contest_name,choice,votes
Crowley,State Board of Education Member - Congressional District 4 - REP,Saundra Larsen,291
Crowley,Regent of the University of Colorado - At Large - REP,Eric Rinard,556
Crowley,State Representative - District 47 - REP,Ty S. Winter,632
Crowley,District Attorney - 16th Judicial District - REP,James R. Bullock,565
Crowley,Crowley County Commissioner - District 2 - REP,Vicki Powell,519
Crowley,Crowley County Commissioner - District 2 - REP,Blaine Arbuthnot,258
Crowley,Crowley County Commissioner - District 3 - REP,Terry McMillian,674
Crowley,Representative to the 118th United States Congress - District 4,Greg Lopez,662
Crowley,Representative to the 118th United States Congress - District 4,Trisha Eloise Calvarese,161
Crowley,Representative to the 118th United States Congress - District 4,Hannah Goodman,43
Crowley,Representative to the 118th United States Congress - District 4,Frank Atwood,21
Custer,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen,332
Custer,Regent of the University of Colorado - At Large - DEM,Elliott Hood,165
Custer,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",113
Custer,State Representative - District 60 - DEM,Kathryn Green,303
Custer,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk,770
Custer,Regent of the University of Colorado - At Large - REP,Eric Rinard,740
Custer,State Representative - District 60 - REP,Stephanie Luck,821
Custer,District Attorney - 11th Judicial District - REP,Jeffrey D. Lindsey,821
Custer,Custer County Board of County Commissioners - District 2 - REP,Paul Raymond Vogelsong,797
Custer,Custer County Board of County Commissioners - District 3 - REP,Lucas Epp,761
Custer,Custer County Board of County Commissioners - District 3 - REP,Veronica L. Nicholson,392
Delta,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch,1747
Delta,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles,1583
Delta,Regent of the University of Colorado - At Large - DEM,Elliott Hood,790
Delta,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",685
Delta,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan,1501
Delta,State Senator - District 5 - DEM,Cole Buerger,1190
Delta,State Representative - District 58 - DEM,Kathleen Curry,663
Delta,Representative to the 119th United States Congress - District 3 - REP,Jeff Hurd,2274
Delta,Representative to the 119th United States Congress - District 3 - REP,Ron Hanks,1675
Delta,Representative to the 119th United States Congress - District 3 - REP,Curtis M. McCrackin,1065
Delta,Representative to the 119th United States Congress - District 3 - REP,Stephen A. Varela,326
Delta,Representative to the 119th United States Congress - District 3 - REP,Lew Webb,272
Delta,Representative to the 119th United States Congress - District 3 - REP,Russ Andrews,258
Delta,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,4169
Delta,Regent of the University of Colorado - At Large - REP,Eric Rinard,4102
Delta,Regent of the University of Colorado - Congressional District 3 - REP,Ray Scott,3546
Delta,Regent of the University of Colorado - Congressional District 3 - REP,Kristine Sposato,1231
Delta,State Senator - District 5 - REP,Marc Catlin,3244
Delta,State Representative - District 54 - REP,Matt Soper,3501
Delta,State Representative - District 58 - REP,J. Mark Roeber,1290
Delta,State Representative - District 58 - REP,Larry Don Suckla,279
Delta,District Attorney - 7th Judicial District - REP,Seth Ryan,4226
Delta,Delta County Commissioner - District 2 - REP,Craig Fuller,2920
Delta,Delta County Commissioner - District 2 - REP,Candyce Blair,2523
Delta,Delta County Commissioner - District 3 - REP,Wendell A. Koontz,4302
Denver,Representative to the 119th United States Congress - District 1 - DEM,Diana DeGette,78000
Denver,Representative to the 119th United States Congress - District 1 - DEM,John Wren,130
Denver,Representative to the 119th United States Congress - District 1 - REP,Valdamar Archuleta,11309
Denver,Representative to the 119th United States Congress - District 6 - DEM,Jason Crow,213
Denver,Representative to the 119th United States Congress - District 6 - REP,John E. Fabbricatore,43
Denver,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",37640
Denver,Regent of the University of Colorado - At Large - DEM,Elliott Hood,37277
Denver,Regent of the University of Colorado - At Large - REP,Eric Rinard,11356
Denver,State Senator - District 26 - DEM,Jeff Bridges,5996
Denver,State Senator - District 26 - REP,Bob Lane,2241
Denver,State Senator - District 31 - DEM,Chris Hansen,23007
Denver,State Senator - District 33 - DEM,James Coleman,15492
Denver,State Senator - District 33 - REP,Max Minnig,1416
Denver,State Representative - District 1 - DEM,Javier Mabrey,5908
Denver,State Representative - District 1 - REP,Barbara DeHaan,2145
Denver,State Representative - District 2 - DEM,Steven Woodrow,11694
Denver,State Representative - District 2 - REP,Michael F. DiManna,2015
Denver,State Representative - District 3 - DEM,Meg Froelich,3146
Denver,State Representative - District 3 - REP,Mickey Neal,974
Denver,State Representative - District 4 - DEM,Cecelia Espenoza,5589
Denver,State Representative - District 4 - DEM,Timothy Mariano Hernandez,4920
Denver,State Representative - District 4 - REP,Jack Daus,1047
Denver,State Representative - District 5 - DEM,Alex Valdez,6455
Denver,State Representative - District 5 - REP,Johnnie Wesley Johnson,729
Denver,State Representative - District 6 - DEM,Sean Camacho,8889
Denver,State Representative - District 6 - DEM,Elisabeth Epps,5647
Denver,State Representative - District 6 - REP,Kyle Witter,1152
Denver,State Representative - District 7 - DEM,Jennifer Bacon,5337
Denver,State Representative - District 7 - REP,Tom Swift,821
Denver,State Representative - District 8 - DEM,Lindsay Gilchrist,12244
Denver,State Representative - District 8 - REP,Philip Borrelli,742
Denver,State Representative - District 9 - DEM,Emily Sirota,7406
Denver,State Representative - District 9 - REP,Tom Cowhick,1539
Denver,District Attorney - 2nd Judicial District - DEM,John Walsh,48565
Denver,District Attorney - 2nd Judicial District - DEM,Leora Joseph,34967
Dolores,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch,52
Dolores,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles,50
Dolores,Regent of the University of Colorado - At Large - DEM,Elliott Hood,27
Dolores,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",25
Dolores,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan,46
Dolores,State Senator - District 6 - DEM,Vivian Smotherman,49
Dolores,State Representative - District 58 - DEM,Kathleen Curry,50
Dolores,District Attorney - 22nd Judicial District - DEM,Christian A. Hatfield,46
Dolores,Dolores - Representative to the 119th United States Congress - District 3 - REP,Jeff Hurd,194
Dolores,Dolores - Representative to the 119th United States Congress - District 3 - REP,Ron Hanks,118
Dolores,Dolores - Representative to the 119th United States Congress - District 3 - REP,Lew Webb,118
Dolores,Dolores - Representative to the 119th United States Congress - District 3 - REP,Curtis M. McCrackin,22
Dolores,Dolores - Representative to the 119th United States Congress - District 3 - REP,Stephen A. Varela,19
Dolores,Dolores - Representative to the 119th United States Congress - District 3 - REP,Russ Andrews,15
Dolores,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,290
Dolores,Regent of the University of Colorado - At Large - REP,Eric Rinard,276
Dolores,Regent of the University of Colorado - Congressional District 3 - REP,Ray Scott,241
Dolores,Regent of the University of Colorado - Congressional District 3 - REP,Kristine Sposato,81
Dolores,State Senator - District 6 - REP,Cleave Alan Simpson,289
Dolores,State Representative - District 58 - REP,Larry Don Suckla,436
Dolores,State Representative - District 58 - REP,J. Mark Roeber,109
Dolores,District Attorney - 22nd Judicial District - REP,Jeremy E. Reed,314
Dolores,Dolores County Commissioner District 2 - REP,Steve Garchar,357
Dolores,Dolores County Commissioner District 3 - REP,Phyllis Davis,429
Dolores,Dolores County Commissioner District 3 - REP,Margret Daves,130
Douglas,Representative to the 119th United States Congress - District 4 - DEM,Trisha Calvarese,13395
Douglas,Representative to the 119th United States Congress - District 4 - DEM,Ike McCorkle,12520
Douglas,Representative to the 119th United States Congress - District 4 - DEM,John Padora Jr.,3326
Douglas,Representative to the 119th United States Congress - District 6 - DEM,Jason Crow,663
Douglas,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann,27349
Douglas,Regent of the University of Colorado - At Large - DEM,Elliott Hood,14519
Douglas,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",12338
Douglas,State Senator - District 2 - DEM,Jennifer Brady,11118
Douglas,State Representative - District 39 - DEM,Eric Brody,7055
Douglas,State Representative - District 43 - DEM,Bob Marshall,8013
Douglas,State Representative - District 44 - DEM,Alyssa Nilemo,5688
Douglas,State Representative - District 45 - DEM,Chad Cox,6247
Douglas,State Representative - District 61 - DEM,Eliza Hamrick,642
Douglas,District Attorney - 23rd Judicial District - DEM,Karen Breslin,27347
Douglas,Douglas County Commissioner - District 2 - DEM,Angela Thomas,16181
Douglas,Douglas County Commissioner - District 2 - DEM,Julien Bouquet,11944
Douglas,Douglas County Commissioner - District 3 - DEM,Josh Smith,27159
Douglas,Representative to the 119th United States Congress - District 4 - REP,Lauren Boebert,24886
Douglas,Representative to the 119th United States Congress - District 4 - REP,Deborah Flora,12073
Douglas,Representative to the 119th United States Congress - District 4 - REP,Mike Lynch,6948
Douglas,Representative to the 119th United States Congress - District 4 - REP,Peter Yu,5107
Douglas,Representative to the 119th United States Congress - District 4 - REP,Jerry Sonnenberg,4888
Douglas,Representative to the 119th United States Congress - District 4 - REP,Richard Holtorf,4600
Douglas,Representative to the 119th United States Congress - District 6 - REP,John E. Fabbricatore,712
Douglas,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown",27570
Douglas,State Board of Education Member - Congressional District 4 - REP,Saundra Larsen,22953
Douglas,Regent of the University of Colorado - At Large - REP,Eric Rinard,46691
Douglas,State Senator - District 2 - REP,Lisa Frizell,15926
Douglas,State Senator - District 2 - REP,Timothy Wesley Arvidson,8124
Douglas,State Representative - District 39 - REP,Brandi Bradley,13499
Douglas,State Representative - District 43 - REP,Matt Burcham,6606
Douglas,State Representative - District 43 - REP,Lora Thomas,5756
Douglas,State Representative - District 44 - REP,Anthony Hartsook,9739
Douglas,State Representative - District 45 - REP,Max Brooks,7949
Douglas,State Representative - District 45 - REP,Bill Jack,6317
Douglas,State Representative - District 61 - REP,Luis A. Moy,715
Douglas,District Attorney - 23rd Judicial District - REP,George Brauchler,34707
Douglas,District Attorney - 23rd Judicial District - REP,Dagny Van Der Jagt,18821
Douglas,Douglas County Commissioner - District 2 - REP,George Teal,45986
Douglas,Douglas County Commissioner - District 3 - REP,Kevin Van Winkle,21808
Douglas,Douglas County Commissioner - District 3 - REP,Priscilla Rahn,16372
Douglas,Douglas County Commissioner - District 3 - REP,John Carson,15559
Douglas,Representative to the 118th United States Congress - District 4,Greg Lopez,45312
Douglas,Representative to the 118th United States Congress - District 4,Trisha Eloise Calvarese,35088
Douglas,Representative to the 118th United States Congress - District 4,Hannah Goodman,4618
Douglas,Representative to the 118th United States Congress - District 4,Frank Atwood,1623
Eagle,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse,3716
Eagle,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch,886
Eagle,State Board of Education Member - Congressional District 2 - DEM,Kathy Gebhardt,1981
Eagle,State Board of Education Member - Congressional District 2 - DEM,Marisol Lynda Rodriguez,1578
Eagle,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles,735
Eagle,Regent of the University of Colorado - At Large - DEM,Elliott Hood,1953
Eagle,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",1783
Eagle,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan,737
Eagle,State Senator - District 5 - DEM,Cole Buerger,726
Eagle,State Representative - District 26 - DEM,Meghan Lukens,3576
Eagle,State Representative - District 57 - DEM,Elizabeth Velasco,768
Eagle,District Attorney - 5th Judicial District - DEM,Heidi McCollum,4238
Eagle,Eagle County Commissioner - District 1 - DEM,Matt Scherr,4262
Eagle,Eagle County Commissioner - District 2 - DEM,Tom Boyd,2632
Eagle,Eagle County Commissioner - District 2 - DEM,Sarah Smith Hymes,2481
Eagle,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson,1425
Eagle,Representative to the 119th United States Congress - District 3 - REP,Russ Andrews,151
Eagle,Representative to the 119th United States Congress - District 3 - REP,Jeff Hurd,144
Eagle,Representative to the 119th United States Congress - District 3 - REP,Ron Hanks,112
Eagle,Representative to the 119th United States Congress - District 3 - REP,Stephen A. Varela,42
Eagle,Representative to the 119th United States Congress - District 3 - REP,Curtis M. McCrackin,25
Eagle,Representative to the 119th United States Congress - District 3 - REP,Lew Webb,22
Eagle,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,310
Eagle,Regent of the University of Colorado - At Large - REP,Eric Rinard,1704
Eagle,Regent of the University of Colorado - Congressional District 3 - REP,Ray Scott,248
Eagle,Regent of the University of Colorado - Congressional District 3 - REP,Kristine Sposato,104
Eagle,State Senator - District 5 - REP,Marc Catlin,277
Eagle,State Representative - District 26 - REP,Nathan Butler,1446
Eagle,State Representative - District 57 - REP,Caleb Waller,292
Eagle,Eagle County Commissioner - District 1 - REP,Gregg M. Cooper,1768
Elbert,Representative to the 119th United States Congress - District 4 - DEM,Trisha Calvarese,627
Elbert,Representative to the 119th United States Congress - District 4 - DEM,Ike McCorkle,556
Elbert,Representative to the 119th United States Congress - District 4 - DEM,John Padora Jr.,156
Elbert,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann,1172
Elbert,Regent of the University of Colorado - At Large - DEM,Elliott Hood,631
Elbert,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",521
Elbert,State Representative - District 56 - DEM,Alessandra A. Navetta,1153
Elbert,District Attorney - 18th Judicial District - DEM,Amy Padden,0
Elbert,District Attorney - 23rd Judicial District - DEM,Karen Breslin,1172
Elbert,Representative to the 119th United States Congress - District 4 - REP,Lauren Boebert,4129
Elbert,Representative to the 119th United States Congress - District 4 - REP,Deborah Flora,1043
Elbert,Representative to the 119th United States Congress - District 4 - REP,Richard Holtorf,810
Elbert,Representative to the 119th United States Congress - District 4 - REP,Mike Lynch,754
Elbert,Representative to the 119th United States Congress - District 4 - REP,Jerry Sonnenberg,684
Elbert,Representative to the 119th United States Congress - District 4 - REP,Peter Yu,286
Elbert,Elbert - State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown",3817
Elbert,Elbert - State Board of Education Member - Congressional District 4 - REP,Saundra Larsen,2813
Elbert,Regent of the University of Colorado - At Large - REP,Eric Rinard,5769
Elbert,State Representative - District 56 - REP,Chris Richardson,5797
Elbert,District Attorney - 18th Judicial District - REP,Carol Chambers,0
Elbert,District Attorney - 23rd Judicial District - REP,George Brauchler,4285
Elbert,District Attorney - 23rd Judicial District - REP,Dagny Van Der Jagt,2744
Elbert,Elbert County Commissioner District 1 - REP,Mike Buck,5004
Elbert,Elbert County Commissioner District 1 - REP,Jon Waller,1337
Elbert,Elbert County Commissioner District 1 - REP,Bob Lewis,1202
Elbert,Elbert County Commissioner District 3 - REP,Byron P. McDaniel,6159
Elbert,Elbert County Commissioner District 3 - REP,Barry Lemley,108
Elbert,Representative to the 118th United States Congress - District 4,Greg Lopez,6510
Elbert,Representative to the 118th United States Congress - District 4,Trisha Eloise Calvarese,1660
Elbert,Representative to the 118th United States Congress - District 4,Hannah Goodman,456
Elbert,Representative to the 118th United States Congress - District 4,Frank Atwood,120
El Paso,Representative to the 119th United States Congress - District 4 - DEM,Trisha Calvarese,147
El Paso,Representative to the 119th United States Congress - District 4 - DEM,Ike McCorkle,97
El Paso,Representative to the 119th United States Congress - District 4 - DEM,John Padora Jr.,44
El Paso,Representative to the 119th United States Congress - District 5 - DEM,River Gassen,20769
El Paso,Representative to the 119th United States Congress - District 5 - DEM,Joe Reagan,20282
El Paso,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen,54
El Paso,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann,258
El Paso,Regent of the University of Colorado - At Large - DEM,Elliott Hood,20952
El Paso,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",17832
El Paso,Regent of the University of Colorado - Congressional District 5 - DEM,Axel Brown,36454
El Paso,State Senator - District 12 - DEM,Marc Snyder,9807
El Paso,State Representative - District 14 - DEM,"Katherine ""Kat"" Gayle",5830
El Paso,State Representative - District 15 - DEM,Jeff K. Livingston,3862
El Paso,State Representative - District 16 - DEM,Steph Vigil,5708
El Paso,State Representative - District 17 - DEM,Regina English,3116
El Paso,State Representative - District 18 - DEM,Amy T. Paschal,6612
El Paso,State Representative - District 20 - DEM,Arik Dougherty,4035
El Paso,State Representative - District 21 - DEM,Liz Rosenbaum,2879
El Paso,State Representative - District 22 - DEM,Michael M. Pierson,4629
El Paso,State Representative - District 56 - DEM,Alessandra A. Navetta,646
El Paso,District Attorney - 4th Judicial District - DEM,Jeremy Dowell,36929
El Paso,El Paso County Commissioner - District 2 - DEM,"Bernard ""BJ"" Byers",6570
El Paso,El Paso County Commissioner - District 3 - DEM,Naomi Lopez,11384
El Paso,El Paso County Commissioner - District 4 - DEM,Detra Duncan,5172
El Paso,Representative to the 119th United States Congress - District 4 - REP,Lauren Boebert,1297
El Paso,Representative to the 119th United States Congress - District 4 - REP,Richard Holtorf,181
El Paso,Representative to the 119th United States Congress - District 4 - REP,Jerry Sonnenberg,129
El Paso,Representative to the 119th United States Congress - District 4 - REP,Deborah Flora,119
El Paso,Representative to the 119th United States Congress - District 4 - REP,Mike Lynch,112
El Paso,Representative to the 119th United States Congress - District 4 - REP,Peter Yu,45
El Paso,Representative to the 119th United States Congress - District 5 - REP,Jeff Crank,56517
El Paso,Representative to the 119th United States Congress - District 5 - REP,Dave Williams,30190
El Paso,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk,43
El Paso,State Board of Education Member - Congressional District 4 - REP,Saundra Larsen,928
El Paso,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown",818
El Paso,Regent of the University of Colorado - At Large - REP,Eric Rinard,67936
El Paso,Regent of the University of Colorado - Congressional District 5 - REP,Ken Montera,66129
El Paso,State Senator - District 10 - REP,Larry G. Liston,12466
El Paso,State Senator - District 10 - REP,David Stiver,4533
El Paso,State Senator - District 10 - REP,Rex Tonkins,3535
El Paso,State Senator - District 12 - REP,Stan VanderWerf,9090
El Paso,State Senator - District 12 - REP,Adriana Cuva,6188
El Paso,State Representative - District 14 - REP,Rose Pugliese,12503
El Paso,State Representative - District 15 - REP,Scott Bottoms,7437
El Paso,State Representative - District 16 - REP,Rebecca Keltie,7045
El Paso,State Representative - District 17 - REP,Elizabeth Riggs,2798
El Paso,State Representative - District 18 - REP,James R. Boelens Jr.,7916
El Paso,State Representative - District 20 - REP,Jarvis Caldwell,11315
El Paso,State Representative - District 20 - REP,Jason Lupo,5865
El Paso,State Representative - District 21 - REP,Mary Bradfield,2748
El Paso,State Representative - District 21 - REP,Bill Garlington,1917
El Paso,State Representative - District 21 - REP,Jan Koester,1159
El Paso,State Representative - District 22 - REP,Ken deGraaf,9523
El Paso,State Representative - District 56 - REP,Chris Richardson,3359
El Paso,District Attorney - 4th Judicial District - REP,Michael J. Allen,54490
El Paso,District Attorney - 4th Judicial District - REP,David Willson,28582
El Paso,El Paso County Commissioner - District 2 - REP,Carrie Geitner,11931
El Paso,El Paso County Commissioner - District 2 - REP,Kristopher Guido,7040
El Paso,El Paso County Commissioner - District 3 - REP,Bill Wysong,6879
El Paso,El Paso County Commissioner - District 3 - REP,Don Wilson,6290
El Paso,El Paso County Commissioner - District 3 - REP,Brandy Williams,3917
El Paso,El Paso County Commissioner - District 3 - REP,David L Leinweber,3783
El Paso,El Paso County Commissioner - District 4 - REP,Cory Applegate,5383
El Paso,El Paso County Commissioner - District 4 - REP,Brenda Delgado Miller,3651
El Paso,El Paso County Commissioner - District 4 - REP,Raymond Garcia,1546
El Paso,Representative to the 118th United States Congress - District 4,Greg Lopez,1730
El Paso,Representative to the 118th United States Congress - District 4,Trisha Eloise Calvarese,297
El Paso,Representative to the 118th United States Congress - District 4,Hannah Goodman,114
El Paso,Representative to the 118th United States Congress - District 4,Frank Atwood,29
Fremont,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen,2279
Fremont,Regent of the University of Colorado - At Large - DEM,Elliott Hood,1115
Fremont,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",1022
Fremont,State Representative - District 60 - DEM,Kathryn Green,2249
Fremont,Fremont County Board of County Commissioners - District 3 - DEM,"Liane ""Buffie"" McFadyen",2283
Fremont,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk,5258
Fremont,Regent of the University of Colorado - At Large - REP,Eric Rinard,5319
Fremont,State Representative - District 60 - REP,Stephanie Luck,5733
Fremont,District Attorney - 11th Judicial District - REP,Jeffrey D. Lindsey,5558
Fremont,Fremont County Board of County Commissioners - District 1 - REP,Kevin J. Grantham,3893
Fremont,Fremont County Board of County Commissioners - District 1 - REP,Justin Scott,2849
Fremont,Fremont County Board of County Commissioners - District 3 - REP,Dwayne McFall,5809
Garfield,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch,3666
Garfield,Garfield - Representative to the 119th United States Congress - District 3 - REP,Jeff Hurd,2426
Garfield,Garfield - Representative to the 119th United States Congress - District 3 - REP,Ron Hanks,1517
Garfield,Garfield - Representative to the 119th United States Congress - District 3 - REP,Russ Andrews,581
Garfield,Garfield - Representative to the 119th United States Congress - District 3 - REP,Stephen A. Varela,330
Garfield,Garfield - Representative to the 119th United States Congress - District 3 - REP,Lew Webb,302
Garfield,Garfield - Representative to the 119th United States Congress - District 3 - REP,Curtis M. McCrackin,248
Garfield,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles,3265
Garfield,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,4116
Garfield,Regent of the University of Colorado - At Large - DEM,Elliott Hood,1639
Garfield,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",1346
Garfield,Regent of the University of Colorado - At Large - REP,Eric Rinard,4108
Garfield,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan,3134
Garfield,Regent of the University of Colorado - Congressional District 3 - REP,Ray Scott,3429
Garfield,Regent of the University of Colorado - Congressional District 3 - REP,Kristine Sposato,964
Garfield,State Senator - District 5 - DEM,Cole Buerger,3108
Garfield,State Senator - District 5 - REP,Marc Catlin,3435
Garfield,State Representative - District 57 - DEM,Elizabeth Velasco,3464
Garfield,State Representative - District 57 - REP,Caleb Waller,4247
Garfield,District Attorney - 9th Judicial District - REP,Ben Sollars,4192
Garfield,County Commissioner District 2 - DEM,Caitlin Carey,3410
Garfield,County Commissioner District 2 - REP,Perry Will,4808
Garfield,County Commissioner District 3 - DEM,Steven Arauza,3430
Garfield,County Commissioner District 3 - REP,Mike Samson,4605
Gilpin,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse,660
Gilpin,State Board of Education Member - Congressional District 2 - DEM,Kathy Gebhardt,341
Gilpin,State Board of Education Member - Congressional District 2 - DEM,Marisol Lynda Rodriguez,312
Gilpin,Regent of the University of Colorado - At Large - DEM,Elliott Hood,336
Gilpin,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",247
Gilpin,Gilpin - State Representative - District 49 - DEM,Lesley Smith,410
Gilpin,Gilpin - State Representative - District 49 - DEM,Max Woodfin,242
Gilpin,District Attorney - 1st Judicial District - DEM,Alexis King,600
Gilpin,Gilpin County Commissioner - District 1 - DEM,Jeff Aiken,625
Gilpin,Gilpin County Commissioner - District 3 - DEM,Sandy Hollingsworth,587
Gilpin,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson,622
Gilpin,Regent of the University of Colorado - At Large - REP,Eric Rinard,599
Gilpin,State Representative - District 49 - REP,Steve Ferrante,608
Gilpin,Gilpin County Commissioner - District 1 - REP,Marie Mornis,490
Gilpin,Gilpin County Commissioner - District 1 - REP,Jessica Kays,378
Gilpin,Gilpin County Commissioner - District 3 - REP,Corey Marshall,663
Grand,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse,1414
Grand,Grand - State Board of Education Member - Congressional District 2 - DEM,Kathy Gebhardt,786
Grand,Grand - State Board of Education Member - Congressional District 2 - DEM,Marisol Lynda Rodriguez,555
Grand,Regent of the University of Colorado - At Large - DEM,Elliott Hood,691
Grand,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",489
Grand,State Representative - District 13 - DEM,Julie McCluskie,1355
Grand,Grand County Commissioner - District 1 - DEM,Meara McQuain,1341
Grand,Grand County Commissioner - District 2 - DEM,Shanna Ganne,1309
Grand,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson,1243
Grand,Regent of the University of Colorado - At Large - REP,Eric Rinard,1209
Grand,State Representative - District 13 - REP,Dave Williams,1212
Grand,Grand County Commissioner - District 1 - REP,Ed Raegner,1286
Grand,Grand County Commissioner - District 2 - REP,Merrit S Linke,1337
Gunnison,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch,1438
Gunnison,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles,1304
Gunnison,Regent of the University of Colorado - At Large - DEM,Elliott Hood,607
Gunnison,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",549
Gunnison,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan,1241
Gunnison,State Senator - District 5 - DEM,Cole Buerger,1303
Gunnison,State Representative - District 58 - DEM,Kathleen Curry,1423
Gunnison,Gunnison County Commissioner - District 1 - DEM,Liz Smith,1398
Gunnison,Gunnison County Commissioner - District 2 - DEM,Jonathan Houck,1396
Gunnison,Gunnison - Representative to the 119th United States Congress - District 3 - REP,Jeff Hurd,570
Gunnison,Gunnison - Representative to the 119th United States Congress - District 3 - REP,Ron Hanks,332
Gunnison,Gunnison - Representative to the 119th United States Congress - District 3 - REP,Curtis M. McCrackin,138
Gunnison,Gunnison - Representative to the 119th United States Congress - District 3 - REP,Lew Webb,83
Gunnison,Gunnison - Representative to the 119th United States Congress - District 3 - REP,Russ Andrews,81
Gunnison,Gunnison - Representative to the 119th United States Congress - District 3 - REP,Stephen A. Varela,76
Gunnison,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,874
Gunnison,Regent of the University of Colorado - At Large - REP,Eric Rinard,872
Gunnison,Regent of the University of Colorado - Congressional District 3 - REP,Ray Scott,719
Gunnison,Regent of the University of Colorado - Congressional District 3 - REP,Kristine Sposato,253
Gunnison,State Senator - District 5 - REP,Marc Catlin,923
Gunnison,State Representative - District 58 - REP,J. Mark Roeber,699
Gunnison,State Representative - District 58 - REP,Larry Don Suckla,430
Gunnison,District Attorney - 7th Judicial District - REP,Seth Ryan,865
Gunnison,Gunnison County Commissioner - District 1 - REP,Lisa Henry,955
Gunnison,Gunnison County Commissioner - District 2 - REP,Steve Bathje,1024
Hinsdale,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch,66
Hinsdale,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles,52
Hinsdale,Regent of the University of Colorado - At Large - DEM,Elliott Hood,33
Hinsdale,Regent of the University of Colorado - At Large - DEM,"Charles ""CJ"" Johnson",23
Hinsdale,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan,50
Hinsdale,State Senator - District 5 - DEM,Cole Buerger,54
Hinsdale,State Representative - District 58 - DEM,Kathleen Curry,60
Hinsdale,Representative to the 119th United States Congress - District 3 - REP,Jeff Hurd,91
Hinsdale,Representative to the 119th United States Congress - District 3 - REP,Ron Hanks,30
Hinsdale,Representative to the 119th United States Congress - District 3 - REP,Lew Webb,23
Hinsdale,Representative to the 119th United States Congress - District 3 - REP,Stephen A. Varela,10
Hinsdale,Representative to the 119th United States Congress - District 3 - REP,Russ Andrews,9
Hinsdale,Representative to the 119th United States Congress - District 3 - REP,Curtis M. McCrackin,8
Hinsdale,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,110
Hinsdale,Regent of the University of Colorado - At Large - REP,Eric Rinard,107
Hinsdale,Regent of the University of Colorado - Congressional District 3 - REP,Ray Scott,92
