CountyName,ContestName,ContestChoices
Kit Carson,Proposition 122 (Statutory),"No/Against, Yes/For"
La Plata,Proposition 122 (Statutory),"No/Against, Yes/For"
Lake,Proposition 122 (Statutory),"No/Against, Yes/For"
Cheyenne,Regent of the University of Colorado - Congressional District 4,"Frank McNulty, Jack Barrington"
Otero,Representative to the 118th United States Congress - District 3,"Adam Frisch, Kristin Skowronski, Lauren Boebert, Marina Zimmerman, Richard ""Turtle"" Tetu"
Crowley,Secretary of State,"Amanda Campbell, Bennett Rutledge, Gary Swing, Jan Kok, Jena Griswold, Pam Anderson"
Denver,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
Jefferson,State Representative - District 29,"Shannon Bird, Vanessa DeMott"
Jefferson,State Senator - District 22,"Colby Drechsel, Jessie Danielson"
Crowley,State Treasurer,"Anthony J. Delgado, Dave Young, Lang Sias"
Crowley,Town of Sugar City Ballot Issue 2A,"No/Against, Yes/For"
Crowley,Town of Sugar City Ballot Issue 2B,"No/Against, Yes/For"
Ouray,Representative to the 118th United States Congress - District 3,"Adam Frisch, Kristin Skowronski, Lauren Boebert, Marina Zimmerman, Richard ""Turtle"" Tetu"
Ouray,Amendment D (Constitutional),"No/Against, Yes/For"
Park,Amendment D (Constitutional),"No/Against, Yes/For"
Phillips,Amendment D (Constitutional),"No/Against, Yes/For"
Custer,Attorney General,"John Kellner, Phil Weiser, Stanley Thorne, William F. Robinson III"
Custer,BALLOT ISSUE #5A: FREMONT SCHOOL DISTRICT RE-2 BONDS,"No/Against, Yes/For"
Pitkin,Colorado Court of Appeals Judge - Fox,"No, Yes"
Prowers,Colorado Court of Appeals Judge - Fox,"No, Yes"
Pueblo,Colorado Court of Appeals Judge - Fox,"No, Yes"
Rio Blanco,Colorado Court of Appeals Judge - Fox,"No, Yes"
Rio Grande,Colorado Court of Appeals Judge - Fox,"No, Yes"
Routt,Colorado Court of Appeals Judge - Fox,"No, Yes"
Saguache,Colorado Court of Appeals Judge - Fox,"No, Yes"
San Miguel,Colorado Court of Appeals Judge - Fox,"No, Yes"
Custer,Custer County Assessor,J.D. Henrich
Custer,Custer County Clerk and Recorder,Kelley S. Camper
Custer,Custer County Commissioner - District 1,"Deb Adams, William R. (Bill) Canda"
Custer,Custer County Coroner,"Bradford Lewis Baltzly, Russell Johnson"
Custer,Custer County School District C-1 Ballot Question 4A,"No/Against, Yes/For"
Custer,Custer County Sheriff,Lloyd Rich Smith
Custer,Custer County Surveyor,There are no candidates for this office
Custer,Custer County Treasurer,Virginia Trujillo
Custer,District Court Judge - 11th Judicial District - Murphy,"No, Yes"
Custer,Governor/Lieutenant Governor,"Danielle Neuschwanger / Darryl Gibbs, Heidi Ganahl / Danny Moore, Jared Polis / Dianne Primavera, Kevin Ruskusky / Michele Poague, Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni, Paul Willmon / Kathren May, Zachary Varon / Sean Hoyt"
Larimer,Proposition 122 (Statutory),"No/Against, Yes/For"
Las Animas,Proposition 122 (Statutory),"No/Against, Yes/For"
Lincoln,Proposition 122 (Statutory),"No/Against, Yes/For"
Logan,Proposition 122 (Statutory),"No/Against, Yes/For"
Mesa,Proposition 122 (Statutory),"No/Against, Yes/For"
Mineral,Proposition 122 (Statutory),"No/Against, Yes/For"
Moffat,Proposition 122 (Statutory),"No/Against, Yes/For"
Montezuma,Proposition 122 (Statutory),"No/Against, Yes/For"
Pitkin,Representative to the 118th United States Congress - District 3,"Adam Frisch, Kristin Skowronski, Lauren Boebert, Marina Zimmerman, Richard ""Turtle"" Tetu"
Custer,Secretary of State,"Amanda Campbell, Bennett Rutledge, Gary Swing, Jan Kok, Jena Griswold, Pam Anderson"
Dolores,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
Arapahoe,State Representative - District 3,"Clayton Casciato, Marla Fernandez, Meg Froelich"
Adams,State Senator - District 24,"Courtney Potter, Donald Osborn, Kyle Mullica"
Custer,State Treasurer,"Anthony J. Delgado, Dave Young, Lang Sias"
Pueblo,Representative to the 118th United States Congress - District 3,"Adam Frisch, Kristin Skowronski, Lauren Boebert, Marina Zimmerman, Richard ""Turtle"" Tetu"
Pitkin,Amendment D (Constitutional),"No/Against, Yes/For"
Prowers,Amendment D (Constitutional),"No/Against, Yes/For"
Pueblo,Amendment D (Constitutional),"No/Against, Yes/For"
Delta,Attorney General,"John Kellner, Phil Weiser, Stanley Thorne, William F. Robinson III"
Delta,City of Delta Ballot Question 2B,"No/Against, Yes/For"
Delta,City of Delta Ballot Question 2C,"Bill Chick, Gerald E. Roberts, James D. Brown, Jay Stooksberry, Katie Bowers, Lance Nelson, Ryan W. Crick, Sarah Triantos, Susan Welk-Valdez"
Sedgwick,Colorado Court of Appeals Judge - Fox,"No, Yes"
Summit,Colorado Court of Appeals Judge - Fox,"No, Yes"
Teller,Colorado Court of Appeals Judge - Fox,"No, Yes"
Weld,Colorado Court of Appeals Judge - Fox,"No, Yes"
Yuma,Colorado Court of Appeals Judge - Fox,"No, Yes"
Adams,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Alamosa,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Arapahoe,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Delta,Delta County Assessor,Jolene George
Delta,Delta County Clerk and Recorder,Teri A. Stephenson
Delta,Delta County Commissioner - District 1,"Alessio Anthony DeMonte, Dick Gilmore, Mike Lane"
Delta,Delta County Coroner,Lance B. Boren
Delta,Delta County Joint School District No. 50 Ballot Issue 5B,"No/Against, Yes/For"
Delta,Delta County Sheriff,Mark Taylor
Delta,Delta County Surveyor,There are no candidates for this office
Delta,Delta County Treasurer,Lisa J. Tafoya
Delta,Governor/Lieutenant Governor,"Danielle Neuschwanger / Darryl Gibbs, Heidi Ganahl / Danny Moore, Jared Polis / Dianne Primavera, Kevin Ruskusky / Michele Poague, Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni, Paul Willmon / Kathren May, Zachary Varon / Sean Hoyt"
Montrose,Proposition 122 (Statutory),"No/Against, Yes/For"
Morgan,Proposition 122 (Statutory),"No/Against, Yes/For"
Otero,Proposition 122 (Statutory),"No/Against, Yes/For"
Ouray,Proposition 122 (Statutory),"No/Against, Yes/For"
Park,Proposition 122 (Statutory),"No/Against, Yes/For"
Phillips,Proposition 122 (Statutory),"No/Against, Yes/For"
Pitkin,Proposition 122 (Statutory),"No/Against, Yes/For"
Prowers,Proposition 122 (Statutory),"No/Against, Yes/For"
Rio Blanco,Representative to the 118th United States Congress - District 3,"Adam Frisch, Kristin Skowronski, Lauren Boebert, Marina Zimmerman, Richard ""Turtle"" Tetu"
Delta,Secretary of State,"Amanda Campbell, Bennett Rutledge, Gary Swing, Jan Kok, Jena Griswold, Pam Anderson"
Douglas,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
Denver,State Representative - District 3,"Clayton Casciato, Marla Fernandez, Meg Froelich"
Jefferson,State Representative - District 30,"Chris Kennedy, Russ Carter"
Adams,State Senator - District 25,"Faith Winter, Melody Peotter"
Delta,State Treasurer,"Anthony J. Delgado, Dave Young, Lang Sias"
Delta,Town of Hotchkiss Ballot Question,"No/Against, Yes/For"
Rio Grande,Representative to the 118th United States Congress - District 3,"Adam Frisch, Kristin Skowronski, Lauren Boebert, Marina Zimmerman, Richard ""Turtle"" Tetu"
Rio Grande,Amendment D (Constitutional),"No/Against, Yes/For"
Routt,Amendment D (Constitutional),"No/Against, Yes/For"
Saguache,Amendment D (Constitutional),"No/Against, Yes/For"
Denver,Attorney General,"John Kellner, Phil Weiser, Stanley Thorne, William F. Robinson III"
El Paso,Pikes Peak Rural Transportation Authority Ballot Issue 7A,"No/Against, Yes/For"
Denver,County Judge - Denver Eddy,"NO, YES"
Denver,County Judge - Denver Fay,"NO, YES"
Denver,County Judge - Denver Gonzales,"NO, YES"
Denver,County Judge - Denver Lombardi,"NO, YES"
Denver,County Judge - Denver Malone,"NO, YES"
Denver,County Judge - Denver Martinez-Thomas,"NO, YES"
Denver,County Judge - Denver Smith,"NO, YES"
Denver,County Judge - Denver Wheeler,"NO, YES"
Denver,County Judge - Denver Zobel,"NO, YES"
Archuleta,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Baca,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Bent,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Boulder,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Broomfield,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Chaffee,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Cheyenne,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Clear Creek,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Denver,District Judge - 2nd Judicial District Arnolds,"NO, YES"
Denver,District Judge - 2nd Judicial District Bland,"NO, YES"
Denver,District Judge - 2nd Judicial District Brody,"NO, YES"
Denver,District Judge - 2nd Judicial District Clark,"NO, YES"
Denver,District Judge - 2nd Judicial District Dorancy,"NO, YES"
Denver,District Judge - 2nd Judicial District Englert,"NO, YES"
Denver,District Judge - 2nd Judicial District Gerdes,"NO, YES"
Denver,District Judge - 2nd Judicial District Johnson,"NO, YES"
Denver,District Judge - 2nd Judicial District McCallin,"NO, YES"
Denver,District Judge - 2nd Judicial District Moultrie,"NO, YES"
Denver,District Judge - 2nd Judicial District Shockley,"NO, YES"
Denver,District Judge - 2nd Judicial District Woods ,"NO, YES"
Denver,Governor/Lieutenant Governor,"Danielle Neuschwanger / Darryl Gibbs, Heidi Ganahl / Danny Moore, Jared Polis / Dianne Primavera, Kevin Ruskusky / Michele Poague, Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni, Paul Willmon / Kathren May, Zachary Varon / Sean Hoyt"
Denver,Initiated Ordinance 305,"NO/AGAINST, YES/FOR"
Denver,Initiated Ordinance 306,"NO/AGAINST, YES/FOR"
Denver,Initiated Ordinance 307,"NO/AGAINST, YES/FOR"
Pueblo,Proposition 122 (Statutory),"No/Against, Yes/For"
Rio Blanco,Proposition 122 (Statutory),"No/Against, Yes/For"
Rio Grande,Proposition 122 (Statutory),"No/Against, Yes/For"
Routt,Proposition 122 (Statutory),"No/Against, Yes/For"
Saguache,Proposition 122 (Statutory),"No/Against, Yes/For"
San Miguel,Proposition 122 (Statutory),"No/Against, Yes/For"
Sedgwick,Proposition 122 (Statutory),"No/Against, Yes/For"
Summit,Proposition 122 (Statutory),"No/Against, Yes/For"
Denver,Referred Question 2I,"NO/AGAINST, YES/FOR"
Denver,Referred Question 2J,"NO/AGAINST, YES/FOR"
Denver,Referred Question 2K,"NO/AGAINST, YES/FOR"
Denver,Referred Question 2L,"NO/AGAINST, YES/FOR"
Crowley,Regent of the University of Colorado - Congressional District 4,"Frank McNulty, Jack Barrington"
Adams,Regional Transportation District Director - District K,"Harvest Thomas III, Troy Whitmore"
Weld,Regional Transportation District Director - District K,"Harvest Thomas III, Troy Whitmore"
Saguache,Representative to the 118th United States Congress - District 3,"Adam Frisch, Kristin Skowronski, Lauren Boebert, Marina Zimmerman, Richard ""Turtle"" Tetu"
San Miguel,Representative to the 118th United States Congress - District 3,"Adam Frisch, Kristin Skowronski, Lauren Boebert, Marina Zimmerman, Richard ""Turtle"" Tetu"
Denver,Secretary of State,"Amanda Campbell, Bennett Rutledge, Gary Swing, Jan Kok, Jena Griswold, Pam Anderson"
Eagle,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
El Paso,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
Adams,State Representative - District 31,"Heidi Pitchforth, Said Sharbini"
Adams,State Representative - District 32,"Dafna Michaelson Jenet, Justin Brown"
Adams,State Representative - District 33,"Stacie Dougherty, William Lindstedt"
Broomfield,State Representative - District 33,"Stacie Dougherty, William Lindstedt"
Weld,State Representative - District 33,"Stacie Dougherty, William Lindstedt"
Adams,State Representative - District 34,"Jenny Willford, Kevin Allen, Rob Stutz"
Adams,State Representative - District 35,"Adrienne Benavidez, Craig Jones"
Jefferson,State Representative - District 35,"Adrienne Benavidez, Craig Jones"
Adams,State Representative - District 36,"Andrew Gibson, Mike Weissman, William Walters"
Broomfield,State Senator - District 25,"Faith Winter, Melody Peotter"
Weld,State Senator - District 25,"Faith Winter, Melody Peotter"
Denver,State Treasurer,"Anthony J. Delgado, Dave Young, Lang Sias"
Garfield,Representative to the 118th United States Congress - District 3,"Adam Frisch, Lauren Boebert, Write-in"
San Miguel,Amendment D (Constitutional),"No/Against, Yes/For"
Sedgwick,Amendment D (Constitutional),"No/Against, Yes/For"
Summit,Amendment D (Constitutional),"No/Against, Yes/For"
Dolores,Attorney General,"John Kellner, Phil Weiser, Stanley Thorne, William F. Robinson III"
Conejos,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Costilla,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Crowley,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Custer,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Delta,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Denver,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Dolores,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Douglas,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Dolores,Dolores County Assessor,"Amber L. Blackmore, Christy Cressler"
Dolores,Dolores County Ballot Issue 1A: Lodging Tax,"No/Against, Yes/For"
Dolores,Dolores County Ballot Issue 1B: Sales Tax,"No/Against, Yes/For"
Dolores,Dolores County Clerk and Recorder,Lana Hancock
Dolores,Dolores County Commissioner District 1,"Julie R. Kibel, Linda Yellowman"
Dolores,Dolores County Coroner,Aaron Hankins
Dolores,Dolores County Court Judge - Baca,"No, Yes"
Dolores,Dolores County School District RE-2J Ballot Issue 5A,"No/Against, Yes/For"
Dolores,Dolores County Sheriff,"Don Wilson, Mike Steele"
Dolores,Dolores County Treasurer,Taylor L. Funk
Dolores,Governor/Lieutenant Governor,"Danielle Neuschwanger / Darryl Gibbs, Heidi Ganahl / Danny Moore, Jared Polis / Dianne Primavera, Kevin Ruskusky / Michele Poague, Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni, Paul Willmon / Kathren May, Zachary Varon / Sean Hoyt"
Teller,Proposition 122 (Statutory),"No/Against, Yes/For"
Washington,Proposition 122 (Statutory),"No/Against, Yes/For"
Weld,Proposition 122 (Statutory),"No/Against, Yes/For"
Yuma,Proposition 122 (Statutory),"No/Against, Yes/For"
Adams,Proposition 123 (Statutory),"No/Against, Yes/For"
Alamosa,Proposition 123 (Statutory),"No/Against, Yes/For"
Arapahoe,Proposition 123 (Statutory),"No/Against, Yes/For"
Archuleta,Proposition 123 (Statutory),"No/Against, Yes/For"
Adams,Representative to the 118th United States Congress - District 4,"Ike McCorkle, Ken Buck, Ryan McGonigal"
Dolores,Secretary of State,"Amanda Campbell, Bennett Rutledge, Gary Swing, Jan Kok, Jena Griswold, Pam Anderson"
Elbert,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
Arapahoe,State Representative - District 36,"Andrew Gibson, Mike Weissman, William Walters"
Dolores,State Treasurer,"Anthony J. Delgado, Dave Young, Lang Sias"
Dolores,Town of Dove Creek Ballot Issue 2A: Retail Marijuana Sales Tax,"No/Against, Yes/For"
Dolores,Town of Dove Creek Ballot Issue 2B: Unprocessed Marijuana Excise Tax,"No/Against, Yes/For"
Dolores,Town of Dove Creek Ballot Issue 2C: Retail Marijuana Occupation Tax,"No/Against, Yes/For"
Dolores,Town of Dove Creek Ballot Question 2D: Allow Marijuana Facilities,"No/Against, Yes/For"
Arapahoe,Representative to the 118th United States Congress - District 4,"Ike McCorkle, Ken Buck, Ryan McGonigal"
Teller,Amendment D (Constitutional),"No/Against, Yes/For"
Washington,Amendment D (Constitutional),"No/Against, Yes/For"
Weld,Amendment D (Constitutional),"No/Against, Yes/For"
Douglas,Attorney General,"John Kellner, Phil Weiser, Stanley Thorne, William F. Robinson III"
Douglas,City of Aurora Ballot Question 3A,"No/Against, Yes/For"
Douglas,City of Castle Pines Ballot Question 2A,"NO, YES"
Arapahoe,City of Littleton Ballot Question 3E,"No/Against, Yes/For"
Douglas,City of Littleton Ballot Question 3E,"No/Against, Yes/For"
Jefferson,City of Littleton Ballot Question 3E,"No/Against, Yes/For"
Douglas,City of Lone Tree Ballot Question 2B,"NO, YES"
Eagle,Colorado Court of Appeals Judge - Gomez,"No, Yes"
El Paso,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Elbert,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Fremont,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Garfield,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Gilpin,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Grand,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Gunnison,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Douglas,Consolidated Bell Mountain Ranch MD Ballot Issue 6A,"NO, YES"
Douglas,District Court Judge - 18th Judicial District - Holmes,"No, Yes"
Douglas,District Court Judge - 18th Judicial District - Hurst,"No, Yes"
Douglas,District Court Judge - 18th Judicial District - Stuart,"No, Yes"
Douglas,District Court Judge - 18th Judicial District - White,"No, Yes"
Douglas,Douglas County Assessor,Toby Damisch
Douglas,Douglas County Ballot Issue 1A,"NO, YES"
Douglas,Douglas County Ballot Question 1B,"NO, YES"
Douglas,Douglas County Clerk and Recorder,"Karen Lindberg Jefferson, Sheri Davis"
Douglas,Douglas County Commissioner - District 1,"Abe Laydon, Kari Solberg"
Douglas,Douglas County Coroner,Raeann Brown
Douglas,Douglas County Court Judge - Bowling,"NO, YES"
Douglas,Douglas County Court Judge - Fields,"NO, YES"
Douglas,Douglas County School District RE-1 Ballot Issue 5A,"No/Against, Yes/For"
Elbert,Douglas County School District RE-1 Ballot Issue 5A,"No/Against, Yes/For"
Douglas,Douglas County Sheriff,"Darren Hill, Darren Weekly, Mike Phibbs"
Douglas,Douglas County Surveyor,Darrell E. Roberts
Douglas,Douglas County Treasurer,Dave Gill
Douglas,Governor/Lieutenant Governor,"Danielle Neuschwanger / Darryl Gibbs, Heidi Ganahl / Danny Moore, Jared Polis / Dianne Primavera, Kevin Ruskusky / Michele Poague, Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni, Paul Willmon / Kathren May, Zachary Varon / Sean Hoyt"
Baca,Proposition 123 (Statutory),"No/Against, Yes/For"
Bent,Proposition 123 (Statutory),"No/Against, Yes/For"
Boulder,Proposition 123 (Statutory),"No/Against, Yes/For"
Broomfield,Proposition 123 (Statutory),"No/Against, Yes/For"
Chaffee,Proposition 123 (Statutory),"No/Against, Yes/For"
Cheyenne,Proposition 123 (Statutory),"No/Against, Yes/For"
Clear Creek,Proposition 123 (Statutory),"No/Against, Yes/For"
Conejos,Proposition 123 (Statutory),"No/Against, Yes/For"
Douglas,Regent of the University of Colorado - Congressional District 4,"Frank McNulty, Jack Barrington"
Baca,Representative to the 118th United States Congress - District 4,"Ike McCorkle, Ken Buck, Ryan McGonigal"
Bent,Representative to the 118th United States Congress - District 4,"Ike McCorkle, Ken Buck, Ryan McGonigal"
Douglas,Secretary of State,"Amanda Campbell, Bennett Rutledge, Gary Swing, Jan Kok, Jena Griswold, Pam Anderson"
Douglas,Sedalia Water and Sanitation District Ballot Issue 6B,"NO, YES"
Fremont,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
Garfield,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
Arapahoe,State Representative - District 37,"Paul Archer, Ruby Dickson"
Arapahoe,State Representative - District 38,"Brandon L. McDowell, David Ortiz, Jaylen Mosqueira"
Jefferson,State Representative - District 38,"Brandon L. McDowell, David Ortiz, Jaylen Mosqueira"
Douglas,State Representative - District 39,"Brandi Bradley, Eric Brody"
Denver,State Representative - District 4,"Jack Daus, Serena Gonzales-Gutierrez"
Arapahoe,State Senator - District 27,"Matt Snider, Tom Kim, Tom Sullivan"
Douglas,State Senator - District 27,"Tom Kim, Tom Sullivan, Write-in"
Pueblo,State Senator - District 3,"Nick Hinrichsen, Stephen A. Varela, Alex Mugatu"
Douglas,State Treasurer,"Anthony J. Delgado, Dave Young, Lang Sias"
Douglas,Town of Castle Rock Councilmember District 3,"Dean Legatski, Kevin Bracken, Write-in"
Douglas,Town of Castle Rock Councilmember District 5,"Caryn Ann Harlos, Caryn Johnson, Max Brooks, Write-in"
Douglas,Town of Castle Rock Mayor,"Jason E. Gray, Write-in"
Douglas,Town of Parker Councilmember,"Anne Barrington, Brandi Wilks, Brian Carruthers, Cheryl Poage, Joshua Rivero"
Cheyenne,Representative to the 118th United States Congress - District 4,"Ike McCorkle, Ken Buck, Ryan McGonigal"
Yuma,Amendment D (Constitutional),"No/Against, Yes/For"
Adams,Amendment E (Constitutional),"No/Against, Yes/For"
Alamosa,Amendment E (Constitutional),"No/Against, Yes/For"
Eagle,Attorney General,"John Kellner, Phil Weiser, Stanley Thorne, William F. Robinson III"
Eagle,Beaver Creek Metropolitan District Ballot Issue 6A - Formation of Eagle Valley Transportation Authority,"NO/AGAINST, YES/FOR"
Hinsdale,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Huerfano,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Jackson,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Jefferson,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Kiowa,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Kit Carson,Colorado Court of Appeals Judge - Gomez,"No, Yes"
La Plata,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Lake,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Eagle,District Court Judge - 5th Judicial District - Cheroutes,"No, Yes"
Eagle,District Court Judge - 5th Judicial District - Dunkelman,"No, Yes"
Eagle,District Court Judge - 5th Judicial District - Owens,"No, Yes"
Eagle,District Court Judge - 5th Judicial District - Romeo,"No, Yes"
Eagle,Eagle County Assessor,Mark Chapin
Eagle,Eagle County Ballot Issue 1A - Lodging Tax to Support Local Workforce,"NO/AGAINST, YES/FOR"
Eagle,Eagle County Ballot Issue 1B - Formation of Eagle Valley Transportation Authority,"NO/AGAINST, YES/FOR"
Eagle,Eagle County Clerk and Recorder,Regina O'Brien
Eagle,Eagle County Commissioner - District 3,"Brian Brandl, Jeanne McQueeney"
Eagle,Eagle County Coroner,Kara Bettis
Eagle,Eagle County Sheriff,"James Van Beek, Paul Agneberg"
Eagle,Eagle County Surveyor,Kelly Miller
Eagle,Eagle County Treasurer,Teak Simonton
Eagle,Governor/Lieutenant Governor,"Danielle Neuschwanger / Darryl Gibbs, Heidi Ganahl / Danny Moore, Jared Polis / Dianne Primavera, Kevin Ruskusky / Michele Poague, Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni, Paul Willmon / Kathren May, Zachary Varon / Sean Hoyt"
Costilla,Proposition 123 (Statutory),"No/Against, Yes/For"
Crowley,Proposition 123 (Statutory),"No/Against, Yes/For"
Custer,Proposition 123 (Statutory),"No/Against, Yes/For"
Delta,Proposition 123 (Statutory),"No/Against, Yes/For"
Denver,Proposition 123 (Statutory),"No/Against, Yes/For"
Dolores,Proposition 123 (Statutory),"No/Against, Yes/For"
Douglas,Proposition 123 (Statutory),"No/Against, Yes/For"
Eagle,Proposition 123 (Statutory),"No/Against, Yes/For"
Crowley,Representative to the 118th United States Congress - District 4,"Ike McCorkle, Ken Buck, Ryan McGonigal"
El Paso,Representative to the 118th United States Congress - District 4,"Ike McCorkle, Ken Buck, Ryan McGonigal"
Eagle,Secretary of State,"Amanda Campbell, Bennett Rutledge, Gary Swing, Jan Kok, Jena Griswold, Pam Anderson"
Gilpin,State Board of Education Member - At Large,"Dan Maloit, Eric Bodenstab, Kathy Plomer, Ryan Van Gundy"
Arapahoe,State Representative - District 40,"Le Sellers, Naquetta Ricks"
Arapahoe,State Representative - District 41,"Iman M. Jodeh, Stephanie Hancock"
Douglas,State Senator - District 30,"Braeden Miguel, Kevin Van Winkle"
Eagle,State Treasurer,"Anthony J. Delgado, Dave Young, Lang Sias"
Eagle,Town of Avon - Council Member,"Calyn D. Rieger, Chico Thuon, Rich Carroll, Ruth Stanley, Tamra Nottingham Underwood, Test"
Eagle,Town of Avon Ballot Issue 2G - Formation of Eagle Valley Transportation Authority,"NO/AGAINST, YES/FOR"
Eagle,Town of Eagle Ballot Issue 2C - Formation of Eagle Valley Transportation Authority,"NO/AGAINST, YES/FOR"
Eagle,Town of Eagle Ballot Issue 2D,"NO/AGAINST, YES/FOR"
Eagle,Town of Eagle Ballot Issue 2E,"NO/AGAINST, YES/FOR"
Eagle,Town of Gypsum Ballot Issue 2B - Formation of Eagle Valley Transportation Authority,"NO/AGAINST, YES/FOR"
Eagle,Town of Minturn Ballot Issue 2A - Formation of Eagle Valley Transportation Authority,"NO/AGAINST, YES/FOR"
Eagle,Town of Red Cliff Ballot Issue 2F - Formation of Eagle Valley Transportation Authority,"NO/AGAINST, YES/FOR"
Eagle,Town of Vail Ballot Issue 2H - Formation of Eagle Valley Transportation Authority,"NO/AGAINST, YES/FOR"
Eagle,Town of Vail Ballot Issue 2I - Authorizing the excess revenue collected from the Town's sales tax to be retained and spent on...,"NO/AGAINST, YES/FOR"
Elbert,Representative to the 118th United States Congress - District 4,"Ike McCorkle, Ken Buck, Ryan McGonigal"
Arapahoe,Amendment E (Constitutional),"No/Against, Yes/For"
Archuleta,Amendment E (Constitutional),"No/Against, Yes/For"
Baca,Amendment E (Constitutional),"No/Against, Yes/For"
El Paso,Attorney General,"John Kellner, Phil Weiser, Stanley Thorne, William F. Robinson III"
El Paso,BALLOT ISSUE #5A: FREMONT SCHOOL DISTRICT RE-2 BONDS,"No/Against, Yes/For"
El Paso,Calhan School District RJ1 Ballot Issue 5C,"No/Against, Yes/For"
El Paso,City of Colorado Springs Ballot Issue 301,"No/Against, Yes/For"
El Paso,City of Colorado Springs Ballot Question 300,"No/Against, Yes/For"
El Paso,City of Fountain Ballot Issue 2B,"No/Against, Yes/For"
Larimer,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Las Animas,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Lincoln,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Logan,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Mesa,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Mineral,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Moffat,Colorado Court of Appeals Judge - Gomez,"No, Yes"
Montezuma,Colorado Court of Appeals Judge - Gomez,"No, Yes"
El Paso,District Court Judge - 4th Judicial District - Chittum,"No, Yes"
El Paso,District Court Judge - 4th Judicial District - Curtis,"No, Yes"
El Paso,District Court Judge - 4th Judicial District - Gilbert,"No, Yes"
El Paso,District Court Judge - 4th Judicial District - Helton,"No, Yes"
El Paso,District Court Judge - 4th Judicial District - Henson,"No, Yes"
El Paso,District Court Judge - 4th Judicial District - Johnson,"No, Yes"
El Paso,District Court Judge - 4th Judicial District - Miller,"No, Yes"
El Paso,District Court Judge - 4th Judicial District - Prudek,"No, Yes"
El Paso,El Paso County Assessor,"Mark Flutcher, Renee L. Reif"
El Paso,El Paso County Clerk and Recorder,"Lisa Wilkes, Steve Schleiker"
El Paso,El Paso County Commissioner - District 1,"Holly Williams, Ryan Lucas"
El Paso,El Paso County Commissioner - District 5,"Cami Bremer, Janet Turner, John Jarrell"
El Paso,El Paso County Coroner,Leon Kelly
